muni_code;region;muni_name;uf_code;uf_acr;tipo_regiao;bioma;altitude;koppen;pop22;prop_residuo;prop_esgot
4323358;4;Vila L√¢ngaro;43;RS;n„o metropolitana;mata atlantica;646,38;Cfb;2118;41,53;35,81
4323408;4;Vila Maria;43;RS;n„o metropolitana;mata atlantica;504,98;Cfa;4425;42,76;26,93
4323457;4;Vila Nova Do Sul;43;RS;n„o metropolitana;pampa;236,3;Cfa;3629;22,37;25,56
4323507;4;Vista Alegre;43;RS;n„o metropolitana;mata atlantica;423,8;Cfa;2655;96,78;97
4323606;4;Vista Alegre Do Prata;43;RS;n„o metropolitana;mata atlantica;477,17;Cfa;1608;99,35;14,27
4323705;4;Vista Ga√∫cha;43;RS;n„o metropolitana;mata atlantica;346,39;Cfa;2785;74,12;3,46
4323754;4;Vit√≥ria Das Miss√µes;43;RS;n„o metropolitana;mata atlantica;240,5;Cfa;3266;67,55;0,38
4323770;4;Westf√°lia;43;RS;n„o metropolitana;mata atlantica;307,58;Cfa;3096;71,62;25,42
4323804;4;Xangri-L√°;43;RS;n„o metropolitana;mata atlantica;4,72;Cfa;16178;78,05;45,17
5000203;5;√Ågua Clara;50;MS;n„o metropolitana;cerrado;473,6;Am;17072;62,16;1,67
5000252;5;Alcin√≥polis;50;MS;n„o metropolitana;cerrado;413,27;Am;4670;76,75;2,48
5000609;5;Amambai;50;MS;n„o metropolitana;cerrado;396,45;Cfa;38251;76,38;2,43
5000708;5;Anast√°cio;50;MS;n„o metropolitana;cerrado;244,5;Aw;23338;90,66;15,99
5000807;5;Anauril√¢ndia;50;MS;n„o metropolitana;cerrado;330,62;Aw;7805;79,08;29,64
5000856;5;Ang√©lica;50;MS;n„o metropolitana;mata atlantica;328,2;Aw;10663;65,25;3,03
5000906;5;Ant√¥nio Jo√£o;50;MS;n„o metropolitana;cerrado;499,81;Cfa;8796;64,03;4,44
5001003;5;Aparecida Do Taboado;50;MS;n„o metropolitana;cerrado;385,58;Aw;27862;85,29;49,52
5001102;5;Aquidauana;50;MS;n„o metropolitana;pantanal;153,57;Am;44437;75,24;1,41
5001243;5;Aral Moreira;50;MS;n„o metropolitana;cerrado;489,29;Cfa;10670;76,2;24,03
5001508;5;Bandeirantes;50;MS;n„o metropolitana;cerrado;560,31;Am;7925;72,98;66,37
5001904;5;Bataguassu;50;MS;n„o metropolitana;cerrado;328,76;Aw;23837;82,25;81,62
5002001;5;Bataypor√£;50;MS;n„o metropolitana;mata atlantica;288,48;Aw;11231;73,58;53,97
5002100;5;Bela Vista;50;MS;n„o metropolitana;cerrado;278,3;Af;23594;74,6;22,35
5002159;5;Bodoquena;50;MS;n„o metropolitana;cerrado;316,87;Am;8944;78,27;48,79
5002209;5;Bonito;50;MS;n„o metropolitana;cerrado;348,77;Am;25185;98,81;60,26
5002308;5;Brasil√¢ndia;50;MS;n„o metropolitana;cerrado;357,54;Aw;11634;64,88;2,1
5002407;5;Caarap√≥;50;MS;n„o metropolitana;mata atlantica;410,17;Cfa;33471;91,38;25,65
5002605;5;Camapu√£;50;MS;n„o metropolitana;cerrado;507,93;Am;12428;87,03;46,87
5002704;5;Campo Grande;50;MS;metropolitana;cerrado;467,67;Am;942140;57,19;63,16
5002803;5;Caracol;50;MS;n„o metropolitana;cerrado;251,99;Af;5281;74,85;35,02
5002902;5;Cassil√¢ndia;50;MS;n„o metropolitana;cerrado;562,39;Am;20951;87,44;19,84
5002951;5;Chapad√£o Do Sul;50;MS;n„o metropolitana;cerrado;663,43;Am;30497;89,51;45,74
5003108;5;Corguinho;50;MS;n„o metropolitana;cerrado;368,92;Am;6025;88,5;13,25
5003157;5;Coronel Sapucaia;50;MS;n„o metropolitana;cerrado;435,08;Cfa;13228;78,14;0,87
5003207;5;Corumb√°;50;MS;n„o metropolitana;pantanal;116;Aw;94874;55,03;1,66
5003256;5;Costa Rica;50;MS;n„o metropolitana;cerrado;673,23;Am;26187;67,07;1,77
5003306;5;Coxim;50;MS;n„o metropolitana;cerrado;277,29;Aw;32302;92,57;51,96
5003454;5;Deod√°polis;50;MS;n„o metropolitana;mata atlantica;345,11;Aw;13454;82,17;10,26
5003488;5;Dois Irm√£os Do Buriti;50;MS;n„o metropolitana;cerrado;279,58;Aw;11134;88,97;12,02
5003504;5;Douradina;50;MS;n„o metropolitana;mata atlantica;312,85;Am;5800;59,69;4,43
5003702;5;Dourados;50;MS;n„o metropolitana;cerrado;378,16;Am;261019;77,61;1,6
5003751;5;Eldorado;50;MS;n„o metropolitana;mata atlantica;304,63;Cfa;12107;80,28;7,97
5003801;5;F√°tima Do Sul;50;MS;n„o metropolitana;mata atlantica;328,35;Am;20381;74,55;13,7
5003900;5;Figueir√£o;50;MS;n„o metropolitana;cerrado;446,45;Am;3520;63,51;10,51
5004007;5;Gl√≥ria De Dourados;50;MS;n„o metropolitana;mata atlantica;384,95;Cfa;9998;69,79;22,78
5004106;5;Guia Lopes Da Laguna;50;MS;n„o metropolitana;cerrado;306,86;Af;9912;50,78;1,88
5004304;5;Iguatemi;50;MS;n„o metropolitana;mata atlantica;350,88;Cfa;13808;76,44;9,36
5004403;5;Inoc√™ncia;50;MS;n„o metropolitana;cerrado;468,2;Am;8424;24,35;3,79
5004502;5;Itapor√£;50;MS;n„o metropolitana;mata atlantica;366,48;Am;23818;34,76;2,81
5004601;5;Itaquira√≠;50;MS;n„o metropolitana;mata atlantica;312,04;Cfa;19453;91,85;32,62
5004700;5;Ivinhema;50;MS;n„o metropolitana;mata atlantica;343,83;Aw;29890;57,31;25,38
5004809;5;Japor√£;50;MS;n„o metropolitana;mata atlantica;326,04;Cfa;7966;64,52;11,73
5004908;5;Jaraguari;50;MS;n„o metropolitana;cerrado;537,32;Am;8819;87,84;11,85
5005004;5;Jardim;50;MS;n„o metropolitana;cerrado;336,21;Af;26214;46,46;8,49
5005103;5;Jate√≠;50;MS;n„o metropolitana;mata atlantica;327,48;Cfa;3315;87,82;35,91
5005152;5;Juti;50;MS;n„o metropolitana;mata atlantica;373,75;Cfa;6988;69,37;36,69
5005202;5;Lad√°rio;50;MS;n„o metropolitana;pantanal;198,04;Aw;20995;89,69;1,23
5005251;5;Laguna Carap√£;50;MS;n„o metropolitana;cerrado;439,18;Cfa;7090;93,84;25,84
5005400;5;Maracaju;50;MS;n„o metropolitana;cerrado;469,42;Am;43247;48,21;26,35
5005608;5;Miranda;50;MS;n„o metropolitana;cerrado;163,23;Am;24553;73,91;4,64
5005681;5;Mundo Novo;50;MS;n„o metropolitana;mata atlantica;268,17;Cfa;18738;85,28;12,73
5005707;5;Navira√≠;50;MS;n„o metropolitana;mata atlantica;308,19;Cfa;50868;54,88;5,64
5005806;5;Nioaque;50;MS;n„o metropolitana;cerrado;259,57;Am;15255;86,56;42,31
5006002;5;Nova Alvorada Do Sul;50;MS;n„o metropolitana;cerrado;382,41;Am;21476;57,41;1,66
5006200;5;Nova Andradina;50;MS;n„o metropolitana;cerrado;348,79;Aw;52221;74,76;6,77
5006259;5;Novo Horizonte Do Sul;50;MS;n„o metropolitana;mata atlantica;312,88;Aw;5278;78,08;23,72
5006275;5;Para√≠so Das √Åguas;50;MS;n„o metropolitana;cerrado;452;Aw;5360;66,31;84,74
5006309;5;Parana√≠ba;50;MS;n„o metropolitana;cerrado;463,6;Aw;40713;69,05;28,43
5006358;5;Paranhos;50;MS;n„o metropolitana;cerrado;382,51;Cfa;12926;82,06;22,08
5006408;5;Pedro Gomes;50;MS;n„o metropolitana;cerrado;334,59;Aw;6842;70,13;4,12
5006606;5;Ponta Por√£;50;MS;n„o metropolitana;cerrado;541,39;Cfa;90756;84,18;4,3
5006903;5;Porto Murtinho;50;MS;n„o metropolitana;pantanal;185,51;Af;12625;54,3;22,53
5007109;5;Ribas Do Rio Pardo;50;MS;n„o metropolitana;cerrado;439,63;Am;23085;48,59;7,76
5007208;5;Rio Brilhante;50;MS;n„o metropolitana;cerrado;337,72;Am;38362;86,77;46,74
5007307;5;Rio Negro;50;MS;n„o metropolitana;cerrado;366,34;Am;4691;75,32;1,73
5007406;5;Rio Verde De Mato Grosso;50;MS;n„o metropolitana;pantanal;275,95;Aw;19810;75,26;8,59
5007505;5;Rochedo;50;MS;n„o metropolitana;cerrado;339,64;Am;5340;63,97;18,81
5007554;5;Santa Rita Do Pardo;50;MS;n„o metropolitana;cerrado;366,02;Aw;7293;90,94;3,51
5007695;5;S√£o Gabriel Do Oeste;50;MS;n„o metropolitana;cerrado;503,87;Am;31846;42,47;8,02
5007703;5;Sete Quedas;50;MS;n„o metropolitana;mata atlantica;349,06;Cfa;10994;72,91;1,2
5007802;5;Selv√≠ria;50;MS;n„o metropolitana;cerrado;374,64;Aw;8000;45,8;10,55
5007901;5;Sidrol√¢ndia;50;MS;n„o metropolitana;cerrado;438,79;Am;51075;95;52,74
5007935;5;Sonora;50;MS;n„o metropolitana;cerrado;478,66;Aw;14345;72,47;1,84
5007950;5;Tacuru;50;MS;n„o metropolitana;mata atlantica;352,3;Cfa;10749;54,34;8,27
5007976;5;Taquarussu;50;MS;n„o metropolitana;mata atlantica;251,05;Aw;3634;81,5;14,11
5008008;5;Terenos;50;MS;n„o metropolitana;cerrado;306,68;Aw;17342;84,3;18,05
5008305;5;Tr√™s Lagoas;50;MS;n„o metropolitana;cerrado;377,09;Aw;132651;86,05;7,62
5008404;5;Vicentina;50;MS;n„o metropolitana;mata atlantica;401,06;Cfa;6264;64,34;25,97
5100102;5;Acorizal;51;MT;metropolitana;cerrado;259,29;Aw;5509;89,18;3,62
5100201;5;√Ågua Boa;51;MT;n„o metropolitana;cerrado;372,12;Aw;30795;55,73;22,63
5100250;5;Alta Floresta;51;MT;n„o metropolitana;amazonia;294,85;Am;56461;91,02;1,84
5100300;5;Alto Araguaia;51;MT;n„o metropolitana;cerrado;625,81;Aw;15358;69,6;5,44
5100359;5;Alto Boa Vista;51;MT;n„o metropolitana;amazonia;324,53;Aw;6551;66,61;3,03
5100409;5;Alto Gar√ßas;51;MT;n„o metropolitana;cerrado;686,76;Aw;11786;82,69;9,56
5100508;5;Alto Paraguai;51;MT;n„o metropolitana;cerrado;295,81;Aw;11178;82,78;11,09
5100607;5;Alto Taquari;51;MT;n„o metropolitana;cerrado;813,96;Aw;10729;85,67;17,72
5100805;5;Apiac√°s;51;MT;n„o metropolitana;amazonia;220,66;Am;9367;62,75;3,91
5101001;5;Araguaiana;51;MT;n„o metropolitana;cerrado;284,15;Aw;3689;35,47;22,86
5101209;5;Araguainha;51;MT;n„o metropolitana;cerrado;592,5;Aw;998;81,69;27,36
5101258;5;Araputanga;51;MT;n„o metropolitana;amazonia;368,55;Aw;13538;91,08;55,38
5101308;5;Aren√°polis;51;MT;n„o metropolitana;amazonia;279,7;Aw;10484;61,72;2,21
5101407;5;Aripuan√£;51;MT;n„o metropolitana;amazonia;226,63;Am;24499;68,45;8,43
5101605;5;Bar√£o De Melga√ßo;51;MT;metropolitana;pantanal;133,6;Aw;7247;80,12;60,59
5101704;5;Barra Do Bugres;51;MT;n„o metropolitana;amazonia;265,24;Aw;27586;52,17;12,48
5101803;5;Barra Do Gar√ßas;51;MT;n„o metropolitana;cerrado;456,78;Aw;68975;93,39;22,57
5101852;5;Bom Jesus Do Araguaia;51;MT;n„o metropolitana;amazonia;328,77;Aw;7671;82,8;10,59
5101902;5;Brasnorte;51;MT;n„o metropolitana;amazonia;338,27;Am;18407;84,71;3,59
5102504;5;C√°ceres;51;MT;n„o metropolitana;pantanal;147,38;Aw;92639;60,13;0,92
5102603;5;Campin√°polis;51;MT;n„o metropolitana;cerrado;426,62;Aw;15203;80,87;4,58
5102637;5;Campo Novo Do Parecis;51;MT;n„o metropolitana;cerrado;529,39;Aw;43785;46,16;4,92
5102678;5;Campo Verde;51;MT;n„o metropolitana;cerrado;696,98;Aw;46741;47,59;7,64
5102686;5;Campos De J√∫lio;51;MT;n„o metropolitana;cerrado;539,39;Am;9039;61,9;33,52
5102694;5;Canabrava Do Norte;51;MT;n„o metropolitana;amazonia;244,82;Aw;4463;77,83;18,22
5102702;5;Canarana;51;MT;n„o metropolitana;cerrado;353,73;Aw;25907;63,04;1,88
5102793;5;Carlinda;51;MT;n„o metropolitana;amazonia;278,83;Am;10138;79,11;18,02
5102850;5;Castanheira;51;MT;n„o metropolitana;amazonia;297,05;Am;8863;49,46;3,1
5103007;5;Chapada Dos Guimar√£es;51;MT;metropolitana;cerrado;462,11;Aw;19728;69,27;19,96
5103056;5;Cl√°udia;51;MT;n„o metropolitana;amazonia;343,14;Am;12118;64,03;23,03
5103106;5;Cocalinho;51;MT;n„o metropolitana;cerrado;236,86;Aw;6331;64,73;6,79
5103205;5;Col√≠der;51;MT;n„o metropolitana;amazonia;306,55;Am;30768;37,45;4,65
5103254;5;Colniza;51;MT;n„o metropolitana;amazonia;152,71;Am;28840;96,74;80,87
5103304;5;Comodoro;51;MT;n„o metropolitana;cerrado;425,59;Am;20283;63,12;1,05
5103353;5;Confresa;51;MT;n„o metropolitana;amazonia;281,75;Aw;35514;86,61;6,27
5103361;5;Conquista D'oeste;51;MT;n„o metropolitana;amazonia;498,48;Am;3687;80,16;23,08
5103379;5;Cotrigua√ßu;51;MT;n„o metropolitana;amazonia;235,25;Am;10735;78,06;6,07
5103403;5;Cuiab√°;51;MT;metropolitana;cerrado;280,32;Aw;694244;76,63;6,15
5103437;5;Curvel√¢ndia;51;MT;n„o metropolitana;amazonia;172,65;Aw;4880;56,55;1,75
5103452;5;Denise;51;MT;n„o metropolitana;amazonia;215,77;Aw;7003;53,99;10,81
5103502;5;Diamantino;51;MT;n„o metropolitana;cerrado;475,88;Aw;22284;58,3;18,28
5103601;5;Dom Aquino;51;MT;n„o metropolitana;cerrado;507,68;Aw;8515;65,57;6,3
5103700;5;Feliz Natal;51;MT;n„o metropolitana;amazonia;337,95;Am;10551;75,8;2,52
5103809;5;Figueir√≥polis D'oeste;51;MT;n„o metropolitana;amazonia;243,59;Aw;3159;82,81;64,7
5103858;5;Ga√∫cha Do Norte;51;MT;n„o metropolitana;amazonia;358,96;Am;7886;79,65;4,12
5103908;5;General Carneiro;51;MT;n„o metropolitana;cerrado;518,83;Aw;5200;72,29;2,12
5103957;5;Gl√≥ria D'oeste;51;MT;n„o metropolitana;amazonia;186,76;Aw;3247;74,78;2,23
5104104;5;Guarant√£ Do Norte;51;MT;n„o metropolitana;amazonia;382,93;Am;36190;81,35;9,21
5104203;5;Guiratinga;51;MT;n„o metropolitana;cerrado;539,34;Aw;12122;74,18;3,15
5104500;5;Indiava√≠;51;MT;n„o metropolitana;amazonia;304,02;Aw;1918;91,35;35,3
5104526;5;Ipiranga Do Norte;51;MT;n„o metropolitana;amazonia;368,95;Am;7772;42,36;7,89
5104542;5;Itanhang√°;51;MT;n„o metropolitana;amazonia;319,2;Am;6723;64,95;11,42
5104559;5;Ita√∫ba;51;MT;n„o metropolitana;amazonia;344,96;Am;5273;79,17;16
5104609;5;Itiquira;51;MT;n„o metropolitana;cerrado;449,85;Aw;11856;80,51;7,88
5104807;5;Jaciara;51;MT;n„o metropolitana;cerrado;563,34;Aw;26713;58,67;30,59
5104906;5;Jangada;51;MT;metropolitana;cerrado;259,05;Aw;7237;74,11;7,38
5105002;5;Jauru;51;MT;n„o metropolitana;amazonia;405,79;Aw;8323;62,82;6,27
5105101;5;Juara;51;MT;n„o metropolitana;amazonia;314,93;Am;37369;93,78;47,38
5105150;5;Ju√≠na;51;MT;n„o metropolitana;amazonia;352,33;Am;49530;85,82;0,76
5105176;5;Juruena;51;MT;n„o metropolitana;amazonia;256,59;Am;9635;38,11;13,09
5105200;5;Juscimeira;51;MT;n„o metropolitana;cerrado;400,81;Aw;10526;76,57;2,17
5105234;5;Lambari D'oeste;51;MT;n„o metropolitana;amazonia;179,8;Aw;5860;69,94;9,23
5105259;5;Lucas Do Rio Verde;51;MT;n„o metropolitana;cerrado;391,28;Aw;83770;83,07;30,9
5105309;5;Luciara;51;MT;n„o metropolitana;cerrado;187,09;Aw;2163;79,66;20,1
5105507;5;Vila Bela Da Sant√≠ssima Trindade;51;MT;n„o metropolitana;amazonia;264,89;Am;17435;80,49;14,32
5105580;5;Marcel√¢ndia;51;MT;n„o metropolitana;amazonia;343,76;Am;13412;36,04;29,32
5105606;5;Matup√°;51;MT;n„o metropolitana;amazonia;345,07;Am;21238;50,51;24,06
5105622;5;Mirassol D'oeste;51;MT;n„o metropolitana;amazonia;226,3;Aw;28023;48,95;8,55
5105903;5;Nobres;51;MT;metropolitana;cerrado;403,48;Aw;17118;55,52;41,1
5106000;5;Nortel√¢ndia;51;MT;n„o metropolitana;amazonia;369,17;Aw;5817;63,12;10,7
5106109;5;Nossa Senhora Do Livramento;51;MT;metropolitana;cerrado;255,56;Aw;12455;69,45;20,83
5106158;5;Nova Bandeirantes;51;MT;n„o metropolitana;amazonia;256,56;Am;12365;57,28;15,32
5106174;5;Nova Nazar√©;51;MT;n„o metropolitana;cerrado;268,44;Aw;4188;84,98;31,71
5106182;5;Nova Lacerda;51;MT;n„o metropolitana;amazonia;348,85;Am;6432;90,01;6,35
5106190;5;Nova Santa Helena;51;MT;n„o metropolitana;amazonia;365,96;Am;4281;50,15;5,13
5106208;5;Nova Brasil√¢ndia;51;MT;metropolitana;cerrado;473,54;Aw;3691;77,99;24,1
5106216;5;Nova Cana√£ Do Norte;51;MT;n„o metropolitana;amazonia;308,28;Am;13791;42,6;0,84
5106224;5;Nova Mutum;51;MT;n„o metropolitana;cerrado;410,15;Aw;58832;52,05;7,46
5106232;5;Nova Ol√≠mpia;51;MT;n„o metropolitana;amazonia;242,2;Aw;16147;66,89;25,4
5106240;5;Nova Ubirat√£;51;MT;n„o metropolitana;amazonia;399,15;Aw;12936;55,22;0,77
5106257;5;Nova Xavantina;51;MT;n„o metropolitana;cerrado;353,05;Aw;26467;76,83;18,34
5106265;5;Novo Mundo;51;MT;n„o metropolitana;amazonia;313,86;Am;7383;61,54;12,21
5106273;5;Novo Horizonte Do Norte;51;MT;n„o metropolitana;amazonia;291,5;Am;4391;75,52;11,91
5106281;5;Novo S√£o Joaquim;51;MT;n„o metropolitana;cerrado;467,2;Aw;7155;65,64;6,79
5106299;5;Parana√≠ta;51;MT;n„o metropolitana;amazonia;263,21;Am;13211;72,77;6,37
5106307;5;Paranatinga;51;MT;n„o metropolitana;cerrado;442,69;Aw;26908;68,89;3,91
5106315;5;Novo Santo Ant√¥nio;51;MT;n„o metropolitana;cerrado;208,95;Aw;2106;81,09;16,97
5106372;5;Pedra Preta;51;MT;n„o metropolitana;cerrado;455,86;Aw;19559;85,83;1,08
5106422;5;Peixoto De Azevedo;51;MT;n„o metropolitana;amazonia;337,64;Am;34493;83,19;35,68
5106455;5;Planalto Da Serra;51;MT;metropolitana;cerrado;496,6;Aw;3164;69,68;4,92
5106505;5;Pocon√©;51;MT;metropolitana;pantanal;123,92;Aw;30278;75,55;7,05
5106653;5;Pontal Do Araguaia;51;MT;n„o metropolitana;cerrado;408,58;Aw;7554;52,11;4,61
5106703;5;Ponte Branca;51;MT;n„o metropolitana;cerrado;575,09;Aw;1887;51,48;34,22
5106752;5;Pontes E Lacerda;51;MT;n„o metropolitana;amazonia;351,9;Aw;55050;69,46;40,35
5106778;5;Porto Alegre Do Norte;51;MT;n„o metropolitana;amazonia;218,93;Aw;10752;95,24;47,57
5106802;5;Porto Dos Ga√∫chos;51;MT;n„o metropolitana;amazonia;338,14;Am;6325;68,39;6,13
5106828;5;Porto Esperidi√£o;51;MT;n„o metropolitana;amazonia;274,3;Aw;10781;76,13;19,67
5106851;5;Porto Estrela;51;MT;n„o metropolitana;cerrado;284,91;Aw;3208;68,2;14,75
5107008;5;Poxor√©u;51;MT;n„o metropolitana;cerrado;485,6;Aw;20970;68,46;36,46
5107040;5;Primavera Do Leste;51;MT;n„o metropolitana;cerrado;647,44;Aw;93263;83,31;32,3
5107065;5;Quer√™ncia;51;MT;n„o metropolitana;amazonia;323,95;Am;29280;84,53;1,37
5107107;5;S√£o Jos√© Dos Quatro Marcos;51;MT;n„o metropolitana;amazonia;213,95;Aw;16979;80,46;9,9
5107156;5;Reserva Do Caba√ßal;51;MT;n„o metropolitana;cerrado;538,36;Aw;2046;56,73;10,69
5107180;5;Ribeir√£o Cascalheira;51;MT;n„o metropolitana;cerrado;287,98;Aw;9959;43,67;6,84
5107198;5;Ribeir√£ozinho;51;MT;n„o metropolitana;cerrado;508,3;Aw;2484;79,9;3,53
5107206;5;Rio Branco;51;MT;n„o metropolitana;amazonia;314,62;Aw;4721;69,57;4,16
5107248;5;Santa Carmem;51;MT;n„o metropolitana;amazonia;353,73;Am;5427;87,01;4,09
5107263;5;Santo Afonso;51;MT;n„o metropolitana;amazonia;335,72;Aw;2731;28,15;3,4
5107297;5;S√£o Jos√© Do Povo;51;MT;n„o metropolitana;cerrado;292,66;Aw;2781;96,23;48,42
5107305;5;S√£o Jos√© Do Rio Claro;51;MT;n„o metropolitana;amazonia;387,83;Aw;14950;53,75;15,72
5107354;5;S√£o Jos√© Do Xingu;51;MT;n„o metropolitana;amazonia;310,45;Am;7039;61,66;30,74
5107404;5;S√£o Pedro Da Cipa;51;MT;n„o metropolitana;cerrado;383,72;Aw;4122;55,62;4,76
5107578;5;Rondol√¢ndia;51;MT;n„o metropolitana;amazonia;200,94;Am;3423;67,23;2,93
5107602;5;Rondon√≥polis;51;MT;n„o metropolitana;cerrado;354,59;Aw;253388;48,8;45,16
5107701;5;Ros√°rio Oeste;51;MT;metropolitana;cerrado;347,1;Aw;16127;68,89;3,14
5107743;5;Santa Cruz Do Xingu;51;MT;n„o metropolitana;amazonia;299,87;Am;2340;35,87;10,23
5107750;5;Salto Do C√©u;51;MT;n„o metropolitana;amazonia;386,98;Aw;4401;51,16;17,62
5107768;5;Santa Rita Do Trivelato;51;MT;n„o metropolitana;cerrado;462,69;Aw;3371;86,01;40,96
5107776;5;Santa Terezinha;51;MT;n„o metropolitana;amazonia;222,87;Aw;7591;53,53;8,66
5107792;5;Santo Ant√¥nio Do Leste;51;MT;n„o metropolitana;cerrado;574,24;Aw;4340;94,66;11,14
5107800;5;Santo Ant√¥nio Do Leverger;51;MT;metropolitana;pantanal;248,29;Aw;13739;92,37;12,35
5107859;5;S√£o F√©lix Do Araguaia;51;MT;n„o metropolitana;amazonia;276,07;Aw;11384;66,98;9,43
5107875;5;Sapezal;51;MT;n„o metropolitana;cerrado;456,78;Am;29240;91,9;39,8
5107883;5;Serra Nova Dourada;51;MT;n„o metropolitana;cerrado;280,96;Aw;1792;79,59;20,1
5107909;5;Sinop;51;MT;n„o metropolitana;amazonia;357,45;Am;199698;49,33;12,32
5107925;5;Sorriso;51;MT;n„o metropolitana;cerrado;387,27;Aw;117605;62,24;8,91
5107941;5;Tabapor√£;51;MT;n„o metropolitana;amazonia;358,2;Am;11280;75,17;22,06
5107958;5;Tangar√° Da Serra;51;MT;n„o metropolitana;cerrado;560,8;Aw;100784;77,04;1,14
5108006;5;Tapurah;51;MT;n„o metropolitana;amazonia;340,49;Aw;15030;42,14;0,31
5108055;5;Terra Nova Do Norte;51;MT;n„o metropolitana;amazonia;323,39;Am;10760;93,49;48,34
5108105;5;Tesouro;51;MT;n„o metropolitana;cerrado;502,17;Aw;3119;70,9;2,83
5108204;5;Torixor√©u;51;MT;n„o metropolitana;cerrado;523,11;Aw;3926;70,25;39,03
5108303;5;Uni√£o Do Sul;51;MT;n„o metropolitana;amazonia;342,35;Am;3947;49,37;1
5108352;5;Vale De S√£o Domingos;51;MT;n„o metropolitana;cerrado;550,59;Aw;2754;60,09;0,76
5108402;5;V√°rzea Grande;51;MT;metropolitana;cerrado;200,51;Aw;315711;77,51;20,46
5108501;5;Vera;51;MT;n„o metropolitana;amazonia;382,4;Aw;13876;61,33;4,21
5108600;5;Vila Rica;51;MT;n„o metropolitana;amazonia;290,38;Aw;20077;89,36;35,41
5108808;5;Nova Guarita;51;MT;n„o metropolitana;amazonia;276,55;Am;5027;75,27;78,95
5108857;5;Nova Maril√¢ndia;51;MT;n„o metropolitana;amazonia;412,34;Aw;3624;91,04;17,58
5108907;5;Nova Maring√°;51;MT;n„o metropolitana;amazonia;347,3;Aw;5810;88,15;22,99
5108956;5;Nova Monte Verde;51;MT;n„o metropolitana;amazonia;278,73;Am;8931;52,19;1,19
5200050;5;Abadia De Goi√°s;52;GO;metropolitana;cerrado;821,56;Aw;19141;72,62;6,95
5200100;5;Abadi√¢nia;52;GO;metropolitana;cerrado;980,69;Aw;15498;93,78;18,86
5200134;5;Acre√∫na;52;GO;n„o metropolitana;cerrado;530,51;Aw;20506;84,86;18,15
5200159;5;Adel√¢ndia;52;GO;n„o metropolitana;cerrado;693,63;Aw;2393;86,5;22,38
5200175;5;√Ågua Fria De Goi√°s;52;GO;metropolitana;cerrado;993,24;Aw;5546;85,41;2
5200209;5;√Ågua Limpa;52;GO;n„o metropolitana;mata atlantica;625,31;Aw;1853;81,04;46,97
5200258;5;√Åguas Lindas De Goi√°s;52;GO;metropolitana;cerrado;1081,34;Aw;208892;82,4;22,83
5200308;5;Alex√¢nia;52;GO;metropolitana;cerrado;972,24;Aw;28690;38,59;34,28
5200506;5;Alo√¢ndia;52;GO;n„o metropolitana;cerrado;589,22;Aw;1891;87,25;1,56
5200555;5;Alto Horizonte;52;GO;n„o metropolitana;cerrado;353,28;Aw;6061;67,96;9,57
5200605;5;Alto Para√≠so De Goi√°s;52;GO;n„o metropolitana;cerrado;1030,23;Aw;10414;98,21;59,44
5200803;5;Alvorada Do Norte;52;GO;n„o metropolitana;cerrado;600,42;Aw;8412;91,43;10,57
5200829;5;Amaralina;52;GO;n„o metropolitana;cerrado;345,17;Aw;3796;84,33;59,18
5200852;5;Americano Do Brasil;52;GO;n„o metropolitana;cerrado;842,24;Aw;4937;99,44;36,7
5200902;5;Amorin√≥polis;52;GO;n„o metropolitana;cerrado;633,59;Aw;2982;88,14;67,48
5201108;5;An√°polis;52;GO;n„o metropolitana;cerrado;1015,1;Aw;393417;66,09;27,74
5201207;5;Anhanguera;52;GO;n„o metropolitana;cerrado;599,43;Aw;927;90,37;6,77
5201306;5;Anicuns;52;GO;n„o metropolitana;cerrado;750,04;Aw;19762;95,55;3,98
5201405;5;Aparecida De Goi√¢nia;52;GO;metropolitana;cerrado;796,47;Aw;500760;87,82;2,12
5201454;5;Aparecida Do Rio Doce;52;GO;n„o metropolitana;cerrado;618,44;Aw;2918;71,18;52,46
5201504;5;Apor√©;52;GO;n„o metropolitana;cerrado;643,62;Am;4067;71,5;30
5201603;5;Ara√ßu;52;GO;n„o metropolitana;cerrado;708,21;Aw;3859;81,08;29,99
5201702;5;Aragar√ßas;52;GO;n„o metropolitana;cerrado;346,61;Aw;18096;81,64;2,43
5201801;5;Aragoi√¢nia;52;GO;metropolitana;cerrado;818,96;Aw;11614;80,07;30,36
5202155;5;Araguapaz;52;GO;n„o metropolitana;cerrado;357,12;Aw;6986;29,32;17,57
5202353;5;Aren√≥polis;52;GO;n„o metropolitana;cerrado;485,72;Aw;2964;82,62;6,84
