muni_code;dengue_pattern_10_19;dengue_pattern_20_22;Transition;temp_med;umid_med;precip_tot;thr_temp;thr_umid;thr_prec;thr_temp_umid;muni_name;uf_code;uf_acr;tipo_regiao;bioma;altitude;koppen;pop22;prop_esgot;prop_abast;prop_residuo
3504206;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;24,3;63,2;286,7;335,7;221,7;2,3;203;Auriflama;35;SP;nao metropolitana;mata atlantica;407,51;Aw;13432;92,37;98,67;90,99
3504305;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;22,3;67,9;353,3;278,7;282;4;209,3;Avaí;35;SP;nao metropolitana;mata atlantica;500,09;Cfa;4553;76,12;89,12;86,68
3504404;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;24;64,8;289,6;326;238;3,3;209;Avanhandava;35;SP;nao metropolitana;mata atlantica;429,52;Aw;11257;94,17;99,8;95,24
3504503;Episódico/Epidêmico;Epidêmico;Piorou;21,1;73,4;372,2;232;327,7;3,7;200;Avaré;35;SP;nao metropolitana;cerrado;702,76;Cfa;92659;95,6;98,85;97,2
3504602;Episódico/Epidêmico;Epidêmico;Piorou;23,7;63,6;350,2;328;224,3;4,7;202;Bady Bassitt;35;SP;nao metropolitana;mata atlantica;488,22;Aw;26991;93,55;99,07;97,24
3504701;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;22,9;65,9;322,9;299;260,7;3,7;207;Balbinos;35;SP;nao metropolitana;mata atlantica;477,7;Cfa;3886;91,51;92,78;89,81
3504800;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;23,7;63,6;350,2;328;224,3;4,7;202;Bálsamo;35;SP;nao metropolitana;mata atlantica;536,28;Aw;9598;92,09;99,02;92,62
3504909;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;21,7;80,9;587,6;258,7;360,3;6,7;252,7;Bananal;35;SP;nao metropolitana;mata atlantica;934,72;Cfb;9690;85,59;92,36;90,92
3505005;Episódico;Episódico/Epidêmico;Piorou;20,6;72,5;347,5;219;327,7;3;188;Barão De Antonina;35;SP;nao metropolitana;mata atlantica;538,36;Cfa;3533;56;90,25;92,39
3505104;Episódico/Epidêmico;Epidêmico;Piorou;24;64,4;294,3;325,7;232,3;1,7;204,7;Barbosa;35;SP;nao metropolitana;mata atlantica;391,79;Aw;5623;89,96;98,58;90,15
3505203;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;22,9;66,1;326,2;300;264;3;212;Bariri;35;SP;nao metropolitana;mata atlantica;482,65;Cwa;31584;97,91;99,61;95,75
3505302;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;21,8;70,4;340;262,7;308,7;3,3;215,3;Barra Bonita;35;SP;nao metropolitana;mata atlantica;524,09;Cfa;34430;98,96;99,67;98,76
3505351;Episódico;Episódico;Se manteve;18,7;84,5;537,3;146;364,7;3,3;145,3;Barra Do Chapéu;35;SP;nao metropolitana;mata atlantica;816,03;Cfb;5135;25,59;80,21;77,53
3505401;Episódico;Episódico;Se manteve;19;85,7;614,3;154;365;7,3;154;Barra Do Turvo;35;SP;nao metropolitana;mata atlantica;630;Cfb;7318;45,09;59,86;80,45
3505500;Epidêmico;Epidêmico;Se manteve;23,8;62,9;324,9;329,3;215,3;3;196;Barretos;35;SP;nao metropolitana;cerrado;523,97;Aw;119427;96,59;99,61;96,87
3505609;Epidêmico;Epidêmico;Se manteve;23,2;64,1;333,3;312,7;230,7;2,7;195;Barrinha;35;SP;nao metropolitana;mata atlantica;552,67;Cwa;32465;98,38;99,51;98,75
3505708;Epidêmico;Epidêmico;Se manteve;19,3;78,3;471,9;165,7;348,7;3,3;154,7;Barueri;35;SP;metropolitana;mata atlantica;780,34;Cfb;342613;95,58;99,57;99,93
3505807;Epidêmico;Epidêmico;Se manteve;23,7;63,3;309,9;318,3;222;3;189,3;Bastos;35;SP;nao metropolitana;mata atlantica;426,49;Aw;21516;89,28;99,5;87,69
3505906;Episódico/Epidêmico;Epidêmico;Piorou;21,8;67,5;404,4;272,3;269,7;4,3;203,3;Batatais;35;SP;nao metropolitana;mata atlantica;802,86;Cwa;59342;97,29;99,74;96,85
3506003;Epidêmico;Transmissão Persistente;Piorou;22,3;67,9;353,3;278,7;282;4;209,3;Bauru;35;SP;metropolitana;cerrado;532,11;Cfa;388686;98,42;99,61;99,4
3506102;Epidêmico;Epidêmico;Se manteve;23,3;64,4;341,2;320,3;240;3,3;210;Bebedouro;35;SP;nao metropolitana;cerrado;575,24;Cwa;75709;96,63;99,86;96,38
3506201;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;24,2;62,5;309,4;325,7;213,7;4;187,7;Bento De Abreu;35;SP;nao metropolitana;mata atlantica;390,81;Aw;2606;97,91;99,88;92,69
3506300;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;21,6;72;401,8;250;316,7;4,7;206;Bernardino De Campos;35;SP;nao metropolitana;mata atlantica;608,23;Cfa;11623;93,15;99,31;93,16
3506359;Epidêmico;Epidêmico;Se manteve;20,9;83;760,7;221,7;364;12,7;219,7;Bertioga;35;SP;nao metropolitana;mata atlantica;249,04;Af;64018;78,62;90,88;99,67
3506409;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;24,1;63,2;297,8;326,3;219,3;2,3;193,3;Bilac;35;SP;nao metropolitana;mata atlantica;439,51;Aw;7310;91,34;99,71;92,02
3506508;Epidêmico;Epidêmico;Se manteve;24,1;63,2;297,8;326,3;219,3;2,3;193,3;Birigui;35;SP;nao metropolitana;mata atlantica;408,05;Aw;118365;97,63;99,46;97,85
3506607;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;20;82,7;690,3;187;362,7;10;184,3;Biritiba Mirim;35;SP;metropolitana;mata atlantica;794,64;Cfb;30195;80,35;97,9;94,49
3506706;Episódico/Epidêmico;Epidêmico;Piorou;22,8;64,9;333,4;298;244,7;4,3;197,3;Boa Esperança Do Sul;35;SP;nao metropolitana;cerrado;515,63;Cwa;12722;95,95;99,01;93,95
3506805;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;22;69;353,1;267,7;294,3;3,3;211;Bocaina;35;SP;nao metropolitana;mata atlantica;535,72;Cwa;11265;95,35;99,31;96,01
3506904;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;20,7;74;418,2;224,7;331,3;3,7;199,3;Bofete;35;SP;nao metropolitana;cerrado;617,26;Cfa;9943;72,09;95,51;92,13
3507001;Episódico/Epidêmico;Epidêmico;Piorou;21;72,9;370,4;231;328;2,7;203,3;Boituva;35;SP;nao metropolitana;mata atlantica;572,61;Cfa;64799;89,05;98,76;98,45
3507100;Episódico/Epidêmico;Episódico;Melhorou;19,3;77,9;490,4;172;352,7;4,7;162,3;Bom Jesus Dos Perdões;35;SP;nao metropolitana;mata atlantica;975,96;Cfb;24365;96,4;98,23;99,37
3507159;Episódico;Episódico;Se manteve;18,2;80,7;519,7;130;356;3,3;123,3;Bom Sucesso De Itararé;35;SP;nao metropolitana;mata atlantica;961,21;Cfb;3585;64,38;76,18;94,95
3507209;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;23,1;65,6;361,6;302;248;3,3;197;Borá;35;SP;nao metropolitana;mata atlantica;484,52;Cfa;877;84,93;98,74;82,01
3507308;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;22,2;68,4;353,2;276,7;290,7;5;215,3;Boracéia;35;SP;nao metropolitana;mata atlantica;476,6;Cwa;4720;93,47;99,6;90,29
3507407;Epidêmico;Epidêmico;Se manteve;23,6;64,8;312,4;316,7;242;3,3;208,3;Borborema;35;SP;nao metropolitana;mata atlantica;443,18;Aw;13366;92,56;98,91;91,95
3507456;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;21,7;69,7;369,4;260,3;295;4;202,7;Borebi;35;SP;nao metropolitana;cerrado;659,49;Cfa;2722;87,87;95,72;91,01
3507506;Epidêmico;Epidêmico;Se manteve;21,3;71,8;373,8;243,7;317,3;3;205,3;Botucatu;35;SP;nao metropolitana;cerrado;692,04;Cfa;145272;96,03;98,85;97,68
3507605;Epidêmico;Epidêmico;Se manteve;19,3;77,9;490,4;172;352,7;4,7;162,3;Bragança Paulista;35;SP;nao metropolitana;mata atlantica;858,46;Cfb;181556;87,83;98,52;99,34
3507704;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;23,8;63,5;311,6;320,3;223,7;2,7;193;Braúna;35;SP;nao metropolitana;mata atlantica;445,78;Aw;5358;88,92;96,92;90,24
3507753;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;24,2;64,6;282,4;331,7;238;2,7;213;Brejo Alegre;35;SP;nao metropolitana;mata atlantica;386,29;Aw;2561;83,6;98,89;95,32
3507803;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;22,1;66,4;371,4;289,3;257,3;2,7;207,7;Brodowski;35;SP;nao metropolitana;mata atlantica;676;Cwa;25334;98,36;99,61;97,84
3507902;Episódico/Epidêmico;Epidêmico;Piorou;22;69;353,1;267,7;294,3;3,3;211;Brotas;35;SP;nao metropolitana;cerrado;707,94;Cwa;23751;92,25;99,23;96,96
3508009;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;19,8;77,3;361,4;189;350,7;3,7;177,7;Buri;35;SP;nao metropolitana;mata atlantica;652,04;Cfa;20038;79,5;96,3;84,56
3508108;Epidêmico;Epidêmico;Se manteve;24,3;63,7;279;334,7;227,7;2;207,3;Buritama;35;SP;nao metropolitana;mata atlantica;382,38;Aw;17203;91,04;98,53;95,47
3508207;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;22,8;64,7;347,7;313,7;240,7;2;210;Buritizal;35;SP;nao metropolitana;cerrado;767,02;Cwa;4253;89,15;98,18;86,3
3508306;Episódico;Episódico/Epidêmico;Piorou;21,7;69,7;369,4;260,3;295;4;202,7;Cabrália Paulista;35;SP;nao metropolitana;cerrado;565,42;Cfa;4299;86,44;97,17;89,35
3508405;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;20,9;71,2;354,4;230,7;320,7;2,7;199;Cabreúva;35;SP;nao metropolitana;mata atlantica;807,72;Cfb;45941;90,08;98,64;98,44
3508504;Epidêmico;Epidêmico;Se manteve;19,8;77,2;515,3;192;355;4,3;185,3;Caçapava;35;SP;nao metropolitana;mata atlantica;634,38;Cfa;96530;87,27;99,45;98,93
3508603;Episódico/Epidêmico;Epidêmico;Piorou;19,7;78,6;572,9;180,3;358,7;5;175;Cachoeira Paulista;35;SP;nao metropolitana;mata atlantica;683,94;Cwa;32390;90,37;98,18;96,05
3508702;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;21,3;67,8;366,3;254;277,7;2;192;Caconde;35;SP;nao metropolitana;mata atlantica;916,66;Cwb;16947;68,4;92,27;83,74
3508801;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;23,2;64,9;313,5;307,3;244,7;3,7;202;Cafelândia;35;SP;nao metropolitana;mata atlantica;454,09;Aw;16478;89,82;95,97;90,1
3508900;Episódico/Epidêmico;Episódico;Melhorou;23,8;63,5;334,5;317;223,7;4,3;188;Caiabu;35;SP;nao metropolitana;mata atlantica;377,02;Aw;3712;74,83;98,78;84,1
3509007;Episódico/Epidêmico;Epidêmico;Piorou;19,8;76,7;432,3;188,3;349,3;5;177,3;Caieiras;35;SP;metropolitana;mata atlantica;855,95;Cfb;98600;92,33;97,67;99,76
3509106;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;24,5;64,4;313,6;330,7;233;4;208;Caiuá;35;SP;nao metropolitana;mata atlantica;336,43;Aw;5437;47,11;72,38;59,25
3509205;Episódico/Epidêmico;Epidêmico;Piorou;20,3;74;392;206,3;339;4;187,7;Cajamar;35;SP;metropolitana;mata atlantica;801,63;Cfb;101500;77,33;97,04;99,01
3509254;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;21,8;83,6;686,3;257,7;365,3;11,7;257,7;Cajati;35;SP;nao metropolitana;mata atlantica;368,7;Cfa;28834;69,8;90,63;95,95
3509304;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;23,1;64,7;350;314,7;242;4,3;207,7;Cajobi;35;SP;nao metropolitana;mata atlantica;518,34;Aw;9129;98,39;99,58;94,1
3509403;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;22,1;67,1;371,1;279,7;266;3,3;202,7;Cajuru;35;SP;nao metropolitana;cerrado;718,05;Cwa;23845;88,83;98,17;96,18
3509452;Episódico;Episódico;Se manteve;20,4;75,7;376,1;213;347,3;3,7;197,7;Campina Do Monte Alegre;35;SP;nao metropolitana;cerrado;625,59;Cfa;5992;92,37;97,57;95,85
3509502;Transmissão Persistente;Transmissão Persistente;Se manteve;20,2;74,5;437,4;203,7;339,3;5;185,7;Campinas;35;SP;metropolitana;mata atlantica;669,51;Cfa;1170247;91,85;99,44;99,55
3509601;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;19,5;78,2;459,8;178,3;354;5;168,7;Campo Limpo Paulista;35;SP;nao metropolitana;mata atlantica;837,48;Cfb;81355;77,05;99,48;99,64
3509700;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;19,6;76,2;554,5;181,7;347,7;5;169;Campos Do Jordão;35;SP;nao metropolitana;mata atlantica;1601,42;Cfb;45177;85,1;92,08;99,14
3509809;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;22,6;67,6;389,2;286;272,7;5;203,7;Campos Novos Paulista;35;SP;nao metropolitana;cerrado;527,17;Cfa;4837;78,85;97,58;79,87
3509908;Episódico/Epidêmico;Episódico;Melhorou;21,2;84,2;812,8;229,7;364,7;12;229,7;Cananéia;35;SP;nao metropolitana;mata atlantica;104,36;Cfa;13615;77,74;90,79;90,77
3509957;Episódico/Epidêmico;Episódico;Melhorou;19,7;78,6;572,9;180,3;358,7;5;175;Canas;35;SP;nao metropolitana;mata atlantica;588,78;Cwa;4954;86,39;99,09;96,34
3510005;Epidêmico;Epidêmico;Se manteve;22,8;67,3;384,1;291,7;269;4,7;205,3;Cândido Mota;35;SP;nao metropolitana;mata atlantica;433,23;Cfa;29530;93,89;99,74;95,6
3510104;Episódico/Epidêmico;Episódico;Melhorou;23,4;63,9;340,8;317,7;227,3;4,3;195,3;Cândido Rodrigues;35;SP;nao metropolitana;mata atlantica;553,17;Cwa;2907;86,41;99,66;90,55
3510153;Episódico/Epidêmico;Epidêmico;Piorou;22;70,1;379,5;265,3;298;4,7;206;Canitar;35;SP;nao metropolitana;mata atlantica;465,06;Cfa;6369;88,34;99,1;98,28
3510203;Episódico/Epidêmico;Epidêmico;Piorou;19;82,8;525,9;155,7;358;5;149,7;Capão Bonito;35;SP;nao metropolitana;mata atlantica;732,42;Cfa;46215;86,35;97,03;90,64
3510302;Episódico/Epidêmico;Epidêmico;Piorou;21,3;71;344,4;239;316,7;1,7;201,7;Capela Do Alto;35;SP;nao metropolitana;mata atlantica;586,4;Cfa;22679;63,45;98,86;97,94
3510401;Episódico/Epidêmico;Epidêmico;Piorou;21,5;69,9;375,8;251,3;301,7;4;202,7;Capivari;35;SP;nao metropolitana;mata atlantica;571,35;Cfa;50954;89,56;95,89;97,99
3510500;Epidêmico;Epidêmico;Se manteve;20,8;83,3;649,8;215;364,3;8,3;213,3;Caraguatatuba;35;SP;nao metropolitana;mata atlantica;351,26;Cfa;132558;88,59;97,83;99,26
3510609;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;19,3;80;512,8;164,3;354,7;4,3;156;Carapicuíba;35;SP;metropolitana;mata atlantica;780,11;Cfb;406221;88,03;98,35;99,48
3510708;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;24,5;62,5;300,2;341,3;207,7;3;193,7;Cardoso;35;SP;nao metropolitana;mata atlantica;425,9;Aw;11288;87,71;99,64;94,39
3510807;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;22;65,9;345,3;276;246,7;3;185;Casa Branca;35;SP;nao metropolitana;mata atlantica;658,51;Cwa;28107;91,85;99,61;91,2
3510906;Episódico;Episódico/Epidêmico;Piorou;22,1;67,1;371,1;279,7;266;3,3;202,7;Cássia Dos Coqueiros;35;SP;nao metropolitana;cerrado;939,94;Cwb;2777;66,91;96,77;81,6
3511003;Epidêmico;Epidêmico;Se manteve;24,8;64,1;289,8;337,7;232;2,3;213,7;Castilho;35;SP;nao metropolitana;mata atlantica;316,33;Aw;19902;82,24;91,19;80,23
3511102;Epidêmico;Epidêmico;Se manteve;23,3;64;344,3;318,7;230,3;3;199,7;Catanduva;35;SP;nao metropolitana;mata atlantica;533,41;Cwa;114953;99,06;99,84;99,31
3511201;Episódico/Epidêmico;Episódico;Melhorou;23,6;63,3;336,8;324,7;220,3;2,3;193,7;Catiguá;35;SP;nao metropolitana;mata atlantica;531,73;Aw;7004;90,8;99,69;94,28
3511300;Episódico/Epidêmico;Epidêmico;Piorou;23,6;63,3;336,8;324,7;220,3;2,3;193,7;Cedral;35;SP;nao metropolitana;mata atlantica;519,75;Aw;11922;95,41;94,68;91,71
3511409;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;21,3;72,9;399,9;241,7;325,7;4,7;207;Cerqueira César;35;SP;nao metropolitana;cerrado;676,49;Cfa;21440;91,32;98,84;93,96
3511508;Episódico/Epidêmico;Epidêmico;Piorou;21,7;69,7;363,7;258,7;300;4,3;207,7;Cerquilho;35;SP;nao metropolitana;mata atlantica;558,15;Cfa;44024;95,52;98,51;98,94
3511607;Episódico/Epidêmico;Epidêmico;Piorou;21,7;70,2;351,1;253,7;306,7;3;208;Cesário Lange;35;SP;nao metropolitana;mata atlantica;582;Cfa;18811;73,06;98,25;96,24
3511706;Episódico/Epidêmico;Epidêmico;Piorou;22;68,6;376,1;266;286,3;4,7;205;Charqueada;35;SP;nao metropolitana;cerrado;559,9;Cwa;15739;87,77;99,75;97,14
3511904;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;23,9;63,1;316,9;322;218;3;188,3;Clementina;35;SP;nao metropolitana;mata atlantica;424,94;Aw;7005;96,25;99,81;96,2
3512001;Episódico/Epidêmico;Epidêmico;Piorou;23,3;64,4;341,2;320,3;240;3,3;210;Colina;35;SP;nao metropolitana;cerrado;564,37;Aw;18411;94,84;99,42;94,33
3512100;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;24,2;62,9;316,9;338;222,7;3;204,3;Colômbia;35;SP;nao metropolitana;cerrado;502,08;Aw;6642;83,07;98,95;81,42
3512209;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;21,8;68,8;407,5;262,7;290;5;206,7;Conchal;35;SP;nao metropolitana;cerrado;637,99;Cwa;28184;99,09;99,74;97,28
3512308;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;21,3;71,7;368,8;239,3;320;3;204,3;Conchas;35;SP;nao metropolitana;mata atlantica;511,48;Cfa;17184;79,88;94,92;95,29
3512407;Episódico/Epidêmico;Epidêmico;Piorou;21,8;68,8;407,5;262,7;290;5;206,7;Cordeirópolis;35;SP;nao metropolitana;mata atlantica;675,39;Cwa;26585;92,37;97,84;98,32
3512506;Episódico/Epidêmico;Epidêmico;Piorou;24,1;63,2;297,8;326,3;219,3;2,3;193,3;Coroados;35;SP;nao metropolitana;mata atlantica;427,89;Aw;5395;82,5;99,82;84,5
3512605;Episódico;Episódico;Se manteve;20,2;74,1;368;205,7;337,7;3;183,7;Coronel Macedo;35;SP;nao metropolitana;mata atlantica;601,42;Cfa;4226;76,71;99,01;83,77
3512704;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;21,8;68,8;407,5;262,7;290;5;206,7;Corumbataí;35;SP;nao metropolitana;mata atlantica;681,84;Cwa;4667;66,94;95,46;80,3
3512803;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;21,7;68,5;400,5;261;286,7;5,7;201,7;Cosmópolis;35;SP;nao metropolitana;mata atlantica;576,11;Cfa;59715;94,91;99,02;99,51
3512902;Episódico/Epidêmico;Epidêmico;Piorou;23,8;62,9;340,4;332,7;215;4,7;197,7;Cosmorama;35;SP;nao metropolitana;mata atlantica;484,9;Aw;9315;74,16;98,12;79,65
3513009;Epidêmico;Epidêmico;Se manteve;19,3;78,3;471,9;165,7;348,7;3,3;154,7;Cotia;35;SP;metropolitana;mata atlantica;905,91;Cfb;289622;81,94;99,03;99,29
3513108;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;22,9;64,7;329,4;303;233,3;3,7;191,7;Cravinhos;35;SP;nao metropolitana;mata atlantica;659,25;Cwa;33252;97,79;99,71;98,18
3513207;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;21,7;67,8;386,6;276,3;272,3;3,3;207;Cristais Paulista;35;SP;nao metropolitana;mata atlantica;879,67;Cwb;9375;77,91;97,1;85,99
3513306;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;23,2;66,3;351,2;296,3;256;3,7;196;Cruzália;35;SP;nao metropolitana;mata atlantica;381,7;Cfa;2086;68,04;99,35;85,5
3513405;Epidêmico;Episódico/Epidêmico;Melhorou;19,4;76,1;564,5;174,7;349,7;5,7;164,7;Cruzeiro;35;SP;nao metropolitana;mata atlantica;766,27;Cwa;75592;96,38;98,56;98,69
3513504;Epidêmico;Epidêmico;Se manteve;20,9;83;760,7;221,7;364;12,7;219,7;Cubatão;35;SP;nao metropolitana;mata atlantica;112,93;Af;128645;63,42;87,97;99,05
3513603;Episódico;Episódico;Se manteve;19,7;79,5;549,2;179,7;358,7;7;174,3;Cunha;35;SP;nao metropolitana;mata atlantica;1083,81;Cfb;22125;53,47;85,61;66,13
3513702;Episódico/Epidêmico;Epidêmico;Piorou;21,8;67,7;383,9;268;275,7;4;201,7;Descalvado;35;SP;nao metropolitana;cerrado;699,93;Cwa;31916;93,37;98,14;92,56
3513801;Epidêmico;Epidêmico;Se manteve;20,9;83;760,7;221,7;364;12,7;219,7;Diadema;35;SP;metropolitana;mata atlantica;796,11;Cfb;404738;97,5;99,59;99,61
3513850;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;24,3;62,2;298,8;336,7;212;3,3;194;Dirce Reis;35;SP;nao metropolitana;mata atlantica;387,11;Aw;1621;79,63;100;84,21
3513900;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;20,1;71,2;442,6;213;305,3;2,3;174,3;Divinolândia;35;SP;nao metropolitana;mata atlantica;1193,66;Cwb;11137;69,91;94,53;77,39
3514007;Episódico/Epidêmico;Epidêmico;Piorou;23,2;64,2;339;310,3;233;4,3;194,7;Dobrada;35;SP;nao metropolitana;mata atlantica;605,32;Cwa;8765;98,85;99,92;98,27
3514106;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;22,2;68,4;353,2;276,7;290,7;5;215,3;Dois Córregos;35;SP;nao metropolitana;mata atlantica;636,81;Cfa;24170;95,72;98,37;95,96
3514205;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;24,7;61,9;287,2;343,7;204,3;2,3;192,3;Dolcinópolis;35;SP;nao metropolitana;mata atlantica;449,61;Aw;2511;94,11;99,72;94,65
3514304;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;22,4;66,4;339,9;286,3;268;4;207;Dourado;35;SP;nao metropolitana;mata atlantica;566,9;Cfa;8233;97,43;99,58;97
3514403;Epidêmico;Epidêmico;Se manteve;24,4;62,1;326,5;327,7;209;3,7;185;Dracena;35;SP;nao metropolitana;mata atlantica;351,17;Aw;45248;94,2;99,05;96,02
3514502;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;22,2;68,2;364,6;277,7;281,3;4,3;208,3;Duartina;35;SP;nao metropolitana;mata atlantica;561,07;Cfa;12329;94,57;99,31;92,35
3514601;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;23;64,2;329,6;309,3;228,7;2,7;191,3;Dumont;35;SP;nao metropolitana;mata atlantica;593,66;Cwa;9476;97,11;99,16;97,78
3514700;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;22,7;66,4;364;294,3;260,7;3,7;203;Echaporã;35;SP;nao metropolitana;cerrado;542,87;Cfa;6157;85,09;97,27;86,57
3514809;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;20,7;85,9;654,9;210,7;365,7;7,3;210,7;Eldorado;35;SP;nao metropolitana;mata atlantica;303,57;Cfa;13402;63,45;84,43;78,49
3514908;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;21,5;69,9;375,8;251,3;301,7;4;202,7;Elias Fausto;35;SP;nao metropolitana;mata atlantica;577;Cfa;17832;88,4;93,87;94,01
3514924;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;23,4;63,9;340,8;317,7;227,3;4,3;195,3;Elisiário;35;SP;nao metropolitana;mata atlantica;484,71;Aw;3141;100;100;97,18
3514957;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;23,1;64,7;350;314,7;242;4,3;207,7;Embaúba;35;SP;nao metropolitana;mata atlantica;518,38;Aw;2331;85,64;99,63;86,64
3515004;Episódico/Epidêmico;Epidêmico;Piorou;20,3;83,3;726,6;197,7;363;11;194,7;Embu Das Artes;35;SP;metropolitana;mata atlantica;819,4;Cfb;277249;79,63;99,47;99,32
3515103;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;19,5;83,7;689,9;169,7;361,7;8,7;166;Embu-Guaçu;35;SP;metropolitana;mata atlantica;789,01;Cfb;63129;56,98;97,2;97,88
3515129;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;24,3;62,1;322,8;326;209,3;3,3;182;Emilianópolis;35;SP;nao metropolitana;mata atlantica;347,88;Aw;3002;83,86;96,06;88
3515152;Episódico/Epidêmico;Epidêmico;Piorou;21,7;68,4;395,2;261,3;286,3;5,3;203,3;Engenheiro Coelho;35;SP;nao metropolitana;mata atlantica;638,3;Cwa;20119;87,07;91,86;95,38
3515186;Episódico/Epidêmico;Epidêmico;Piorou;20,2;69,8;453,4;219;295,3;4,7;175;Espírito Santo Do Pinhal;35;SP;nao metropolitana;mata atlantica;800,28;Cwb;39700;93,48;98,93;95,24
3515194;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;21,9;69,4;384,2;264,3;291;5,3;203,7;Espírito Santo Do Turvo;35;SP;nao metropolitana;cerrado;534,76;Cfa;4095;83,97;95,49;92,6
3515202;Epidêmico;Episódico/Epidêmico;Melhorou;24,7;61,5;283,7;342,7;199,3;2,3;186,7;Estrela D'oeste;35;SP;nao metropolitana;mata atlantica;456,51;Aw;9405;81,85;99,52;86,05
3515301;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;23,7;65,3;362,9;309;239,7;4;195;Estrela Do Norte;35;SP;nao metropolitana;mata atlantica;368,9;Cfa;2596;85,6;98,5;77,22
3515350;Episódico/Epidêmico;Epidêmico;Piorou;23,6;67,7;348;305;270;4;217,3;Euclides Da Cunha Paulista;35;SP;nao metropolitana;mata atlantica;328,64;Aw;7831;63,01;88,76;67,36
3515400;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;21,1;72,9;362,8;234,3;332,3;3,7;204;Fartura;35;SP;nao metropolitana;mata atlantica;547,93;Cfa;16782;91,23;96,36;91,1
3515509;Epidêmico;Epidêmico;Se manteve;24,4;62,2;298;339;205,7;3;190;Fernandópolis;35;SP;nao metropolitana;mata atlantica;464,74;Aw;71826;98,26;99,81;97,26
