"";"muni_code";"dengue_pattern_10_19";"dengue_pattern_20_22";"Transition";"temp_med";"umid_med";"precip_tot";"thr_temp";"thr_umid";"thr_prec";"thr_temp_umid";"muni_name";"uf_code";"uf_acr";"tipo_regiao";"bioma";"altitude";"koppen";"pop22";"prop_esgot";"prop_abast";"prop_residuo"
"3330";3505500;"Epid锚mico";"Epid锚mico";"Se manteve";23,8;62,9;324,9;329,3;215,3;3;196;"Barretos";35;"SP";"n鉶 metropolitana";"cerrado";523,97;"Aw";119427;96,59;99,61;96,87
"3331";3505609;"Epid锚mico";"Epid锚mico";"Se manteve";23,2;64,1;333,3;312,7;230,7;2,7;195;"Barrinha";35;"SP";"n鉶 metropolitana";"mata atlantica";552,67;"Cwa";32465;98,38;99,51;98,75
"3332";3505708;"Epid锚mico";"Epid锚mico";"Se manteve";19,3;78,3;471,9;165,7;348,7;3,3;154,7;"Barueri";35;"SP";"metropolitana";"mata atlantica";780,34;"Cfb";342613;95,58;99,57;99,93
"3333";3505807;"Epid锚mico";"Epid锚mico";"Se manteve";23,7;63,3;309,9;318,3;222;3;189,3;"Bastos";35;"SP";"n鉶 metropolitana";"mata atlantica";426,49;"Aw";21516;89,28;99,5;87,69
"3334";3505906;"Epis贸dico/Epid锚mico";"Epid锚mico";"Piorou";21,8;67,5;404,4;272,3;269,7;4,3;203,3;"Batatais";35;"SP";"n鉶 metropolitana";"mata atlantica";802,86;"Cwa";59342;97,29;99,74;96,85
"3335";3506003;"Epid锚mico";"Transmiss茫o Persistente";"Piorou";22,3;67,9;353,3;278,7;282;4;209,3;"Bauru";35;"SP";"metropolitana";"cerrado";532,11;"Cfa";388686;98,42;99,61;99,4
"3336";3506102;"Epid锚mico";"Epid锚mico";"Se manteve";23,3;64,4;341,2;320,3;240;3,3;210;"Bebedouro";35;"SP";"n鉶 metropolitana";"cerrado";575,24;"Cwa";75709;96,63;99,86;96,38
"3337";3506201;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";24,2;62,5;309,4;325,7;213,7;4;187,7;"Bento De Abreu";35;"SP";"n鉶 metropolitana";"mata atlantica";390,81;"Aw";2606;97,91;99,88;92,69
"3338";3506300;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";21,6;72;401,8;250;316,7;4,7;206;"Bernardino De Campos";35;"SP";"n鉶 metropolitana";"mata atlantica";608,23;"Cfa";11623;93,15;99,31;93,16
"3339";3506359;"Epid锚mico";"Epid锚mico";"Se manteve";20,9;83;760,7;221,7;364;12,7;219,7;"Bertioga";35;"SP";"n鉶 metropolitana";"mata atlantica";249,04;"Af";64018;78,62;90,88;99,67
"3340";3506409;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";24,1;63,2;297,8;326,3;219,3;2,3;193,3;"Bilac";35;"SP";"n鉶 metropolitana";"mata atlantica";439,51;"Aw";7310;91,34;99,71;92,02
"3341";3506508;"Epid锚mico";"Epid锚mico";"Se manteve";24,1;63,2;297,8;326,3;219,3;2,3;193,3;"Birigui";35;"SP";"n鉶 metropolitana";"mata atlantica";408,05;"Aw";118365;97,63;99,46;97,85
"3342";3506607;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";20;82,7;690,3;187;362,7;10;184,3;"Biritiba Mirim";35;"SP";"metropolitana";"mata atlantica";794,64;"Cfb";30195;80,35;97,9;94,49
"3343";3506706;"Epis贸dico/Epid锚mico";"Epid锚mico";"Piorou";22,8;64,9;333,4;298;244,7;4,3;197,3;"Boa Esperan莽a Do Sul";35;"SP";"n鉶 metropolitana";"cerrado";515,63;"Cwa";12722;95,95;99,01;93,95
"3344";3506805;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";22;69;353,1;267,7;294,3;3,3;211;"Bocaina";35;"SP";"n鉶 metropolitana";"mata atlantica";535,72;"Cwa";11265;95,35;99,31;96,01
"3345";3506904;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";20,7;74;418,2;224,7;331,3;3,7;199,3;"Bofete";35;"SP";"n鉶 metropolitana";"cerrado";617,26;"Cfa";9943;72,09;95,51;92,13
"3346";3507001;"Epis贸dico/Epid锚mico";"Epid锚mico";"Piorou";21;72,9;370,4;231;328;2,7;203,3;"Boituva";35;"SP";"n鉶 metropolitana";"mata atlantica";572,61;"Cfa";64799;89,05;98,76;98,45
"3347";3507100;"Epis贸dico/Epid锚mico";"Epis贸dico";"Melhorou";19,3;77,9;490,4;172;352,7;4,7;162,3;"Bom Jesus Dos Perd玫es";35;"SP";"n鉶 metropolitana";"mata atlantica";975,96;"Cfb";24365;96,4;98,23;99,37
"3348";3507159;"Epis贸dico";"Epis贸dico";"Se manteve";18,2;80,7;519,7;130;356;3,3;123,3;"Bom Sucesso De Itarar茅";35;"SP";"n鉶 metropolitana";"mata atlantica";961,21;"Cfb";3585;64,38;76,18;94,95
"3349";3507209;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";23,1;65,6;361,6;302;248;3,3;197;"Bor谩";35;"SP";"n鉶 metropolitana";"mata atlantica";484,52;"Cfa";877;84,93;98,74;82,01
"3350";3507308;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";22,2;68,4;353,2;276,7;290,7;5;215,3;"Borac茅ia";35;"SP";"n鉶 metropolitana";"mata atlantica";476,6;"Cwa";4720;93,47;99,6;90,29
"3351";3507407;"Epid锚mico";"Epid锚mico";"Se manteve";23,6;64,8;312,4;316,7;242;3,3;208,3;"Borborema";35;"SP";"n鉶 metropolitana";"mata atlantica";443,18;"Aw";13366;92,56;98,91;91,95
"3352";3507456;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";21,7;69,7;369,4;260,3;295;4;202,7;"Borebi";35;"SP";"n鉶 metropolitana";"cerrado";659,49;"Cfa";2722;87,87;95,72;91,01
"3353";3507506;"Epid锚mico";"Epid锚mico";"Se manteve";21,3;71,8;373,8;243,7;317,3;3;205,3;"Botucatu";35;"SP";"n鉶 metropolitana";"cerrado";692,04;"Cfa";145272;96,03;98,85;97,68
"3354";3507605;"Epid锚mico";"Epid锚mico";"Se manteve";19,3;77,9;490,4;172;352,7;4,7;162,3;"Bragan莽a Paulista";35;"SP";"n鉶 metropolitana";"mata atlantica";858,46;"Cfb";181556;87,83;98,52;99,34
"3355";3507704;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";23,8;63,5;311,6;320,3;223,7;2,7;193;"Bra煤na";35;"SP";"n鉶 metropolitana";"mata atlantica";445,78;"Aw";5358;88,92;96,92;90,24
"3356";3507753;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";24,2;64,6;282,4;331,7;238;2,7;213;"Brejo Alegre";35;"SP";"n鉶 metropolitana";"mata atlantica";386,29;"Aw";2561;83,6;98,89;95,32
"3357";3507803;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";22,1;66,4;371,4;289,3;257,3;2,7;207,7;"Brodowski";35;"SP";"n鉶 metropolitana";"mata atlantica";676;"Cwa";25334;98,36;99,61;97,84
"3358";3507902;"Epis贸dico/Epid锚mico";"Epid锚mico";"Piorou";22;69;353,1;267,7;294,3;3,3;211;"Brotas";35;"SP";"n鉶 metropolitana";"cerrado";707,94;"Cwa";23751;92,25;99,23;96,96
"3359";3508009;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";19,8;77,3;361,4;189;350,7;3,7;177,7;"Buri";35;"SP";"n鉶 metropolitana";"mata atlantica";652,04;"Cfa";20038;79,5;96,3;84,56
"3360";3508108;"Epid锚mico";"Epid锚mico";"Se manteve";24,3;63,7;279;334,7;227,7;2;207,3;"Buritama";35;"SP";"n鉶 metropolitana";"mata atlantica";382,38;"Aw";17203;91,04;98,53;95,47
"3361";3508207;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";22,8;64,7;347,7;313,7;240,7;2;210;"Buritizal";35;"SP";"n鉶 metropolitana";"cerrado";767,02;"Cwa";4253;89,15;98,18;86,3
"3362";3508306;"Epis贸dico";"Epis贸dico/Epid锚mico";"Piorou";21,7;69,7;369,4;260,3;295;4;202,7;"Cabr谩lia Paulista";35;"SP";"n鉶 metropolitana";"cerrado";565,42;"Cfa";4299;86,44;97,17;89,35
"3363";3508405;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";20,9;71,2;354,4;230,7;320,7;2,7;199;"Cabre煤va";35;"SP";"n鉶 metropolitana";"mata atlantica";807,72;"Cfb";45941;90,08;98,64;98,44
"3364";3508504;"Epid锚mico";"Epid锚mico";"Se manteve";19,8;77,2;515,3;192;355;4,3;185,3;"Ca莽apava";35;"SP";"n鉶 metropolitana";"mata atlantica";634,38;"Cfa";96530;87,27;99,45;98,93
"3365";3508603;"Epis贸dico/Epid锚mico";"Epid锚mico";"Piorou";19,7;78,6;572,9;180,3;358,7;5;175;"Cachoeira Paulista";35;"SP";"n鉶 metropolitana";"mata atlantica";683,94;"Cwa";32390;90,37;98,18;96,05
"3366";3508702;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";21,3;67,8;366,3;254;277,7;2;192;"Caconde";35;"SP";"n鉶 metropolitana";"mata atlantica";916,66;"Cwb";16947;68,4;92,27;83,74
"3367";3508801;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";23,2;64,9;313,5;307,3;244,7;3,7;202;"Cafel芒ndia";35;"SP";"n鉶 metropolitana";"mata atlantica";454,09;"Aw";16478;89,82;95,97;90,1
"3368";3508900;"Epis贸dico/Epid锚mico";"Epis贸dico";"Melhorou";23,8;63,5;334,5;317;223,7;4,3;188;"Caiabu";35;"SP";"n鉶 metropolitana";"mata atlantica";377,02;"Aw";3712;74,83;98,78;84,1
"3369";3509007;"Epis贸dico/Epid锚mico";"Epid锚mico";"Piorou";19,8;76,7;432,3;188,3;349,3;5;177,3;"Caieiras";35;"SP";"metropolitana";"mata atlantica";855,95;"Cfb";98600;92,33;97,67;99,76
"3370";3509106;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";24,5;64,4;313,6;330,7;233;4;208;"Caiu谩";35;"SP";"n鉶 metropolitana";"mata atlantica";336,43;"Aw";5437;47,11;72,38;59,25
"3371";3509205;"Epis贸dico/Epid锚mico";"Epid锚mico";"Piorou";20,3;74;392;206,3;339;4;187,7;"Cajamar";35;"SP";"metropolitana";"mata atlantica";801,63;"Cfb";101500;77,33;97,04;99,01
"3372";3509254;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";21,8;83,6;686,3;257,7;365,3;11,7;257,7;"Cajati";35;"SP";"n鉶 metropolitana";"mata atlantica";368,7;"Cfa";28834;69,8;90,63;95,95
"3373";3509304;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";23,1;64,7;350;314,7;242;4,3;207,7;"Cajobi";35;"SP";"n鉶 metropolitana";"mata atlantica";518,34;"Aw";9129;98,39;99,58;94,1
"3374";3509403;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";22,1;67,1;371,1;279,7;266;3,3;202,7;"Cajuru";35;"SP";"n鉶 metropolitana";"cerrado";718,05;"Cwa";23845;88,83;98,17;96,18
"3375";3509452;"Epis贸dico";"Epis贸dico";"Se manteve";20,4;75,7;376,1;213;347,3;3,7;197,7;"Campina Do Monte Alegre";35;"SP";"n鉶 metropolitana";"cerrado";625,59;"Cfa";5992;92,37;97,57;95,85
"3376";3509502;"Transmiss茫o Persistente";"Transmiss茫o Persistente";"Se manteve";20,2;74,5;437,4;203,7;339,3;5;185,7;"Campinas";35;"SP";"metropolitana";"mata atlantica";669,51;"Cfa";1170247;91,85;99,44;99,55
"3377";3509601;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";19,5;78,2;459,8;178,3;354;5;168,7;"Campo Limpo Paulista";35;"SP";"n鉶 metropolitana";"mata atlantica";837,48;"Cfb";81355;77,05;99,48;99,64
"3378";3509700;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";19,6;76,2;554,5;181,7;347,7;5;169;"Campos Do Jord茫o";35;"SP";"n鉶 metropolitana";"mata atlantica";1601,42;"Cfb";45177;85,1;92,08;99,14
"3379";3509809;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";22,6;67,6;389,2;286;272,7;5;203,7;"Campos Novos Paulista";35;"SP";"n鉶 metropolitana";"cerrado";527,17;"Cfa";4837;78,85;97,58;79,87
"3380";3509908;"Epis贸dico/Epid锚mico";"Epis贸dico";"Melhorou";21,2;84,2;812,8;229,7;364,7;12;229,7;"Canan茅ia";35;"SP";"n鉶 metropolitana";"mata atlantica";104,36;"Cfa";13615;77,74;90,79;90,77
"3381";3509957;"Epis贸dico/Epid锚mico";"Epis贸dico";"Melhorou";19,7;78,6;572,9;180,3;358,7;5;175;"Canas";35;"SP";"n鉶 metropolitana";"mata atlantica";588,78;"Cwa";4954;86,39;99,09;96,34
"3382";3510005;"Epid锚mico";"Epid锚mico";"Se manteve";22,8;67,3;384,1;291,7;269;4,7;205,3;"C芒ndido Mota";35;"SP";"n鉶 metropolitana";"mata atlantica";433,23;"Cfa";29530;93,89;99,74;95,6
"3383";3510104;"Epis贸dico/Epid锚mico";"Epis贸dico";"Melhorou";23,4;63,9;340,8;317,7;227,3;4,3;195,3;"C芒ndido Rodrigues";35;"SP";"n鉶 metropolitana";"mata atlantica";553,17;"Cwa";2907;86,41;99,66;90,55
"3384";3510153;"Epis贸dico/Epid锚mico";"Epid锚mico";"Piorou";22;70,1;379,5;265,3;298;4,7;206;"Canitar";35;"SP";"n鉶 metropolitana";"mata atlantica";465,06;"Cfa";6369;88,34;99,1;98,28
"3385";3510203;"Epis贸dico/Epid锚mico";"Epid锚mico";"Piorou";19;82,8;525,9;155,7;358;5;149,7;"Cap茫o Bonito";35;"SP";"n鉶 metropolitana";"mata atlantica";732,42;"Cfa";46215;86,35;97,03;90,64
"3386";3510302;"Epis贸dico/Epid锚mico";"Epid锚mico";"Piorou";21,3;71;344,4;239;316,7;1,7;201,7;"Capela Do Alto";35;"SP";"n鉶 metropolitana";"mata atlantica";586,4;"Cfa";22679;63,45;98,86;97,94
"3387";3510401;"Epis贸dico/Epid锚mico";"Epid锚mico";"Piorou";21,5;69,9;375,8;251,3;301,7;4;202,7;"Capivari";35;"SP";"n鉶 metropolitana";"mata atlantica";571,35;"Cfa";50954;89,56;95,89;97,99
"3388";3510500;"Epid锚mico";"Epid锚mico";"Se manteve";20,8;83,3;649,8;215;364,3;8,3;213,3;"Caraguatatuba";35;"SP";"n鉶 metropolitana";"mata atlantica";351,26;"Cfa";132558;88,59;97,83;99,26
"3389";3510609;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";19,3;80;512,8;164,3;354,7;4,3;156;"Carapicu铆ba";35;"SP";"metropolitana";"mata atlantica";780,11;"Cfb";406221;88,03;98,35;99,48
"3390";3510708;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";24,5;62,5;300,2;341,3;207,7;3;193,7;"Cardoso";35;"SP";"n鉶 metropolitana";"mata atlantica";425,9;"Aw";11288;87,71;99,64;94,39
"3391";3510807;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";22;65,9;345,3;276;246,7;3;185;"Casa Branca";35;"SP";"n鉶 metropolitana";"mata atlantica";658,51;"Cwa";28107;91,85;99,61;91,2
"3392";3510906;"Epis贸dico";"Epis贸dico/Epid锚mico";"Piorou";22,1;67,1;371,1;279,7;266;3,3;202,7;"C谩ssia Dos Coqueiros";35;"SP";"n鉶 metropolitana";"cerrado";939,94;"Cwb";2777;66,91;96,77;81,6
"3393";3511003;"Epid锚mico";"Epid锚mico";"Se manteve";24,8;64,1;289,8;337,7;232;2,3;213,7;"Castilho";35;"SP";"n鉶 metropolitana";"mata atlantica";316,33;"Aw";19902;82,24;91,19;80,23
"3394";3511102;"Epid锚mico";"Epid锚mico";"Se manteve";23,3;64;344,3;318,7;230,3;3;199,7;"Catanduva";35;"SP";"n鉶 metropolitana";"mata atlantica";533,41;"Cwa";114953;99,06;99,84;99,31
"3395";3511201;"Epis贸dico/Epid锚mico";"Epis贸dico";"Melhorou";23,6;63,3;336,8;324,7;220,3;2,3;193,7;"Catigu谩";35;"SP";"n鉶 metropolitana";"mata atlantica";531,73;"Aw";7004;90,8;99,69;94,28
"3396";3511300;"Epis贸dico/Epid锚mico";"Epid锚mico";"Piorou";23,6;63,3;336,8;324,7;220,3;2,3;193,7;"Cedral";35;"SP";"n鉶 metropolitana";"mata atlantica";519,75;"Aw";11922;95,41;94,68;91,71
"3397";3511409;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";21,3;72,9;399,9;241,7;325,7;4,7;207;"Cerqueira C茅sar";35;"SP";"n鉶 metropolitana";"cerrado";676,49;"Cfa";21440;91,32;98,84;93,96
"3398";3511508;"Epis贸dico/Epid锚mico";"Epid锚mico";"Piorou";21,7;69,7;363,7;258,7;300;4,3;207,7;"Cerquilho";35;"SP";"n鉶 metropolitana";"mata atlantica";558,15;"Cfa";44024;95,52;98,51;98,94
"3399";3511607;"Epis贸dico/Epid锚mico";"Epid锚mico";"Piorou";21,7;70,2;351,1;253,7;306,7;3;208;"Ces谩rio Lange";35;"SP";"n鉶 metropolitana";"mata atlantica";582;"Cfa";18811;73,06;98,25;96,24
"3400";3511706;"Epis贸dico/Epid锚mico";"Epid锚mico";"Piorou";22;68,6;376,1;266;286,3;4,7;205;"Charqueada";35;"SP";"n鉶 metropolitana";"cerrado";559,9;"Cwa";15739;87,77;99,75;97,14
"3401";3511904;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";23,9;63,1;316,9;322;218;3;188,3;"Clementina";35;"SP";"n鉶 metropolitana";"mata atlantica";424,94;"Aw";7005;96,25;99,81;96,2
"3402";3512001;"Epis贸dico/Epid锚mico";"Epid锚mico";"Piorou";23,3;64,4;341,2;320,3;240;3,3;210;"Colina";35;"SP";"n鉶 metropolitana";"cerrado";564,37;"Aw";18411;94,84;99,42;94,33
"3403";3512100;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";24,2;62,9;316,9;338;222,7;3;204,3;"Col么mbia";35;"SP";"n鉶 metropolitana";"cerrado";502,08;"Aw";6642;83,07;98,95;81,42
"3404";3512209;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";21,8;68,8;407,5;262,7;290;5;206,7;"Conchal";35;"SP";"n鉶 metropolitana";"cerrado";637,99;"Cwa";28184;99,09;99,74;97,28
"3405";3512308;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";21,3;71,7;368,8;239,3;320;3;204,3;"Conchas";35;"SP";"n鉶 metropolitana";"mata atlantica";511,48;"Cfa";17184;79,88;94,92;95,29
"3406";3512407;"Epis贸dico/Epid锚mico";"Epid锚mico";"Piorou";21,8;68,8;407,5;262,7;290;5;206,7;"Cordeir贸polis";35;"SP";"n鉶 metropolitana";"mata atlantica";675,39;"Cwa";26585;92,37;97,84;98,32
"3407";3512506;"Epis贸dico/Epid锚mico";"Epid锚mico";"Piorou";24,1;63,2;297,8;326,3;219,3;2,3;193,3;"Coroados";35;"SP";"n鉶 metropolitana";"mata atlantica";427,89;"Aw";5395;82,5;99,82;84,5
"3408";3512605;"Epis贸dico";"Epis贸dico";"Se manteve";20,2;74,1;368;205,7;337,7;3;183,7;"Coronel Macedo";35;"SP";"n鉶 metropolitana";"mata atlantica";601,42;"Cfa";4226;76,71;99,01;83,77
"3409";3512704;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";21,8;68,8;407,5;262,7;290;5;206,7;"Corumbata铆";35;"SP";"n鉶 metropolitana";"mata atlantica";681,84;"Cwa";4667;66,94;95,46;80,3
"3410";3512803;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";21,7;68,5;400,5;261;286,7;5,7;201,7;"Cosm贸polis";35;"SP";"n鉶 metropolitana";"mata atlantica";576,11;"Cfa";59715;94,91;99,02;99,51
"3411";3512902;"Epis贸dico/Epid锚mico";"Epid锚mico";"Piorou";23,8;62,9;340,4;332,7;215;4,7;197,7;"Cosmorama";35;"SP";"n鉶 metropolitana";"mata atlantica";484,9;"Aw";9315;74,16;98,12;79,65
"3412";3513009;"Epid锚mico";"Epid锚mico";"Se manteve";19,3;78,3;471,9;165,7;348,7;3,3;154,7;"Cotia";35;"SP";"metropolitana";"mata atlantica";905,91;"Cfb";289622;81,94;99,03;99,29
"3413";3513108;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";22,9;64,7;329,4;303;233,3;3,7;191,7;"Cravinhos";35;"SP";"n鉶 metropolitana";"mata atlantica";659,25;"Cwa";33252;97,79;99,71;98,18
"3414";3513207;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";21,7;67,8;386,6;276,3;272,3;3,3;207;"Cristais Paulista";35;"SP";"n鉶 metropolitana";"mata atlantica";879,67;"Cwb";9375;77,91;97,1;85,99
"3415";3513306;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";23,2;66,3;351,2;296,3;256;3,7;196;"Cruz谩lia";35;"SP";"n鉶 metropolitana";"mata atlantica";381,7;"Cfa";2086;68,04;99,35;85,5
"3416";3513405;"Epid锚mico";"Epis贸dico/Epid锚mico";"Melhorou";19,4;76,1;564,5;174,7;349,7;5,7;164,7;"Cruzeiro";35;"SP";"n鉶 metropolitana";"mata atlantica";766,27;"Cwa";75592;96,38;98,56;98,69
"3417";3513504;"Epid锚mico";"Epid锚mico";"Se manteve";20,9;83;760,7;221,7;364;12,7;219,7;"Cubat茫o";35;"SP";"n鉶 metropolitana";"mata atlantica";112,93;"Af";128645;63,42;87,97;99,05
"3418";3513603;"Epis贸dico";"Epis贸dico";"Se manteve";19,7;79,5;549,2;179,7;358,7;7;174,3;"Cunha";35;"SP";"n鉶 metropolitana";"mata atlantica";1083,81;"Cfb";22125;53,47;85,61;66,13
"3419";3513702;"Epis贸dico/Epid锚mico";"Epid锚mico";"Piorou";21,8;67,7;383,9;268;275,7;4;201,7;"Descalvado";35;"SP";"n鉶 metropolitana";"cerrado";699,93;"Cwa";31916;93,37;98,14;92,56
"3420";3513801;"Epid锚mico";"Epid锚mico";"Se manteve";20,9;83;760,7;221,7;364;12,7;219,7;"Diadema";35;"SP";"metropolitana";"mata atlantica";796,11;"Cfb";404738;97,5;99,59;99,61
"3421";3513850;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";24,3;62,2;298,8;336,7;212;3,3;194;"Dirce Reis";35;"SP";"n鉶 metropolitana";"mata atlantica";387,11;"Aw";1621;79,63;100;84,21
"3422";3513900;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";20,1;71,2;442,6;213;305,3;2,3;174,3;"Divinol芒ndia";35;"SP";"n鉶 metropolitana";"mata atlantica";1193,66;"Cwb";11137;69,91;94,53;77,39
"3423";3514007;"Epis贸dico/Epid锚mico";"Epid锚mico";"Piorou";23,2;64,2;339;310,3;233;4,3;194,7;"Dobrada";35;"SP";"n鉶 metropolitana";"mata atlantica";605,32;"Cwa";8765;98,85;99,92;98,27
"3424";3514106;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";22,2;68,4;353,2;276,7;290,7;5;215,3;"Dois C贸rregos";35;"SP";"n鉶 metropolitana";"mata atlantica";636,81;"Cfa";24170;95,72;98,37;95,96
"3425";3514205;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";24,7;61,9;287,2;343,7;204,3;2,3;192,3;"Dolcin贸polis";35;"SP";"n鉶 metropolitana";"mata atlantica";449,61;"Aw";2511;94,11;99,72;94,65
"3426";3514304;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";22,4;66,4;339,9;286,3;268;4;207;"Dourado";35;"SP";"n鉶 metropolitana";"mata atlantica";566,9;"Cfa";8233;97,43;99,58;97
"3427";3514403;"Epid锚mico";"Epid锚mico";"Se manteve";24,4;62,1;326,5;327,7;209;3,7;185;"Dracena";35;"SP";"n鉶 metropolitana";"mata atlantica";351,17;"Aw";45248;94,2;99,05;96,02
"3428";3514502;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";22,2;68,2;364,6;277,7;281,3;4,3;208,3;"Duartina";35;"SP";"n鉶 metropolitana";"mata atlantica";561,07;"Cfa";12329;94,57;99,31;92,35
"3429";3514601;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";23;64,2;329,6;309,3;228,7;2,7;191,3;"Dumont";35;"SP";"n鉶 metropolitana";"mata atlantica";593,66;"Cwa";9476;97,11;99,16;97,78
"3430";3514700;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";22,7;66,4;364;294,3;260,7;3,7;203;"Echapor茫";35;"SP";"n鉶 metropolitana";"cerrado";542,87;"Cfa";6157;85,09;97,27;86,57
"3431";3514809;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";20,7;85,9;654,9;210,7;365,7;7,3;210,7;"Eldorado";35;"SP";"n鉶 metropolitana";"mata atlantica";303,57;"Cfa";13402;63,45;84,43;78,49
"3432";3514908;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";21,5;69,9;375,8;251,3;301,7;4;202,7;"Elias Fausto";35;"SP";"n鉶 metropolitana";"mata atlantica";577;"Cfa";17832;88,4;93,87;94,01
"3433";3514924;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";23,4;63,9;340,8;317,7;227,3;4,3;195,3;"Elisi谩rio";35;"SP";"n鉶 metropolitana";"mata atlantica";484,71;"Aw";3141;100;100;97,18
"3434";3514957;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";23,1;64,7;350;314,7;242;4,3;207,7;"Emba煤ba";35;"SP";"n鉶 metropolitana";"mata atlantica";518,38;"Aw";2331;85,64;99,63;86,64
"3435";3515004;"Epis贸dico/Epid锚mico";"Epid锚mico";"Piorou";20,3;83,3;726,6;197,7;363;11;194,7;"Embu Das Artes";35;"SP";"metropolitana";"mata atlantica";819,4;"Cfb";277249;79,63;99,47;99,32
"3436";3515103;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";19,5;83,7;689,9;169,7;361,7;8,7;166;"Embu-Gua莽u";35;"SP";"metropolitana";"mata atlantica";789,01;"Cfb";63129;56,98;97,2;97,88
"3437";3515129;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";24,3;62,1;322,8;326;209,3;3,3;182;"Emilian贸polis";35;"SP";"n鉶 metropolitana";"mata atlantica";347,88;"Aw";3002;83,86;96,06;88
"3438";3515152;"Epis贸dico/Epid锚mico";"Epid锚mico";"Piorou";21,7;68,4;395,2;261,3;286,3;5,3;203,3;"Engenheiro Coelho";35;"SP";"n鉶 metropolitana";"mata atlantica";638,3;"Cwa";20119;87,07;91,86;95,38
