muni_code_6;munname;prop_esgot;prop_abast;prop_residuo
431175;MANOEL VIANA;15,85;91,22;77,21
431177;MAQUINE;69,77;85,79;93,07
431179;MARATA;77,14;98,81;90,48
431180;MARAU;87,67;90,73;98,12
431190;MARCELINO RAMOS;64,07;94,14;75,21
431198;MARIANA PIMENTEL;56,52;77,97;79,84
431200;MARIANO MORO;84,7;72,82;86,94
431205;MARQUES DE SOUZA;49,34;95,81;77,77
431210;MATA;46,1;81,83;57,05
431213;MATO CASTELHANO;86,31;64,18;56,1
431215;MATO LEITAO;81,04;99,62;93,73
431217;MATO QUEIMADO;30,97;100;44,19
431220;MAXIMILIANO DE ALMEIDA;44,75;87,09;61,54
431225;MINAS DO LEAO;71,82;99,55;96,19
431230;MIRAGUAI;35,06;93,05;52,64
431235;MONTAURI;32,69;98,72;90,17
431237;MONTE ALEGRE DOS CAMPOS;22,06;75;42,51
431238;MONTE BELO DO SUL;7,99;96;96,37
431240;MONTENEGRO;89,28;97,23;99,22
431242;MORMACO;41,41;96,93;67,23
431244;MORRINHOS DO SUL;15,23;88,67;95,77
431245;MORRO REDONDO;68,55;89,27;71,55
431247;MORRO REUTER;93,41;86,41;98,96
431250;MOSTARDAS;85,51;98,5;83,55
431260;MUCUM;55,59;99,17;95,9
431261;MUITOS CAPOES;25,86;93,41;63,39
431262;MULITERNO;45,77;87,31;63,98
431265;NAO-ME-TOQUE;46,11;98,75;95,07
431267;NICOLAU VERGUEIRO;11,97;97,73;52,1
431270;NONOAI;25,6;96,01;77,01
431275;NOVA ALVORADA;6,12;97,45;92,77
431280;NOVA ARACA;66,28;91,66;95,45
431290;NOVA BASSANO;59,15;97,58;73,82
431295;NOVA BOA VISTA;43,03;99,55;51,57
431300;NOVA BRESCIA;18,76;96,19;90
431301;NOVA CANDELARIA;81,4;99,89;69,92
431303;NOVA ESPERANCA DO SUL;15,67;94,59;79,8
431306;NOVA HARTZ;96,71;95,67;99,78
431308;NOVA PADUA;78,71;95,19;87,77
431310;NOVA PALMA;59,47;87,64;81,81
431320;NOVA PETROPOLIS;86,96;95,35;97,58
431330;NOVA PRATA;79,57;89,82;97,2
431333;NOVA RAMADA;4,36;96,71;43,35
431335;NOVA ROMA DO SUL;39,69;95,08;81,41
431337;NOVA SANTA RITA;65,33;96,67;97,7
431339;NOVO CABRAIS;53,86;92,44;82,27
431340;NOVO HAMBURGO;92,65;98,6;99,63
431342;NOVO MACHADO;9,26;96,96;70,81
431344;NOVO TIRADENTES;18,03;99,59;30,37
431346;NOVO XINGU;29,57;100;66,96
431349;NOVO BARREIRO;16,43;96,8;44,72
431350;OSORIO;72,95;95,08;98,96
431360;PAIM FILHO;38,42;95,45;70,38
431365;PALMARES DO SUL;89,44;98,69;95,89
431370;PALMEIRA DAS MISSOES;31,68;97,4;86,75
431380;PALMITINHO;44,87;93,24;60,97
431390;PANAMBI;60,22;95,89;94,83
431395;PANTANO GRANDE;83,98;98,16;92,15
431400;PARAI;54,14;95,48;96,18
431402;PARAISO DO SUL;39,37;90,76;81,68
431403;PARECI NOVO;94,39;99,49;97,88
431405;PAROBE;89,43;95,64;99,02
431406;PASSA SETE;21,29;82,48;20,36
431407;PASSO DO SOBRADO;52,45;89,51;79,55
431410;PASSO FUNDO;57,24;98,97;98,9
431413;PAULO BENTO;30,9;91,84;40,49
431415;PAVERAMA;34,37;97,08;87,07
431417;PEDRAS ALTAS;67,81;83,38;38
431420;PEDRO OSORIO;39,52;97,39;94,82
431430;PEJUCARA;7,59;91,86;79,69
431440;PELOTAS;84,45;98,18;97,06
431442;PICADA CAFE;86,7;94,59;98,73
431445;PINHAL;70,42;98,04;78,6
431446;PINHAL DA SERRA;3,22;92,21;72,88
431447;PINHAL GRANDE;65,61;94,76;47,52
431449;PINHEIRINHO DO VALE;17,32;89,31;49,31
431450;PINHEIRO MACHADO;76,68;96,38;79,23
431455;PIRAPO;35,24;98,65;56,86
431460;PIRATINI;60,97;86,03;60,82
431470;PLANALTO;32,44;93,95;66,72
431475;POCO DAS ANTAS;98,99;99,42;97,68
431477;PONTAO;13,27;97,1;49,14
431478;PONTE PRETA;42,49;97,8;31,32
431480;PORTAO;91,23;97,1;99,33
431490;PORTO ALEGRE;94,26;99,6;99,72
431500;PORTO LUCENA;12,79;98,54;61,57
431505;PORTO MAUA;53,9;99,04;76,83
431507;PORTO VERA CRUZ;27,38;99,41;85,07
431510;PORTO XAVIER;49,27;96,14;69,91
431513;POUSO NOVO;21,67;92,13;53,94
431514;PRESIDENTE LUCENA;79,89;98,1;96,97
431515;PROGRESSO;25,81;92,24;48,04
431517;PROTASIO ALVES;67,15;85,96;88,84
431520;PUTINGA;53,09;95,11;72,52
431530;QUARAI;84,65;97,04;91,52
431531;QUATRO IRMAOS;70,23;83,36;52,37
431532;QUEVEDOS;11,49;89,05;35,25
431535;QUINZE DE NOVEMBRO;14,97;99,14;90,62
431540;REDENTORA;10,04;84,7;34,42
431545;RELVADO;51,18;96,53;57,28
431550;RESTINGA SECA;42,15;95,55;89,67
431555;RIO DOS INDIOS;3,77;84,44;23,17
431560;RIO GRANDE;88,69;98,94;98,47
431570;RIO PARDO;77,45;92;88,9
431575;RIOZINHO;47,99;86,67;94,61
431580;ROCA SALES;91,65;90,86;88,64
431590;RODEIO BONITO;24,96;93,63;77,02
431595;ROLADOR;59,81;97,7;28,36
431600;ROLANTE;65,93;92,95;94,22
431610;RONDA ALTA;39,3;96,78;86,29
431620;RONDINHA;37,37;98,98;69,65
431630;ROQUE GONZALES;25,85;99,5;62,57
431640;ROSARIO DO SUL;67,05;95,25;86,09
431642;SAGRADA FAMILIA;22,16;97,77;41,62
431643;SALDANHA MARINHO;7,51;94,03;90,09
431645;SALTO DO JACUI;37,14;94,34;85,65
431647;SALVADOR DAS MISSOES;44,51;99,77;82,06
431650;SALVADOR DO SUL;89,02;97,89;94,19
431660;SANANDUVA;68,93;94,7;72,72
431670;SANTA BARBARA DO SUL;27,42;93,95;87,02
431673;SANTA CECILIA DO SUL;42,29;74,06;78,94
431675;SANTA CLARA DO SUL;54,74;99,37;88,48
431680;SANTA CRUZ DO SUL;90,87;97,41;98,28
431690;SANTA MARIA;84,26;97,87;97,9
431695;SANTA MARIA DO HERVAL;64,24;84,95;90,65
431697;SANTA MARGARIDA DO SUL;37,97;85,67;64,52
431700;SANTANA DA BOA VISTA;36,2;81,54;53,54
431710;SANT'ANA DO LIVRAMENTO;80,32;97,76;90,57
431720;SANTA ROSA;39,08;96,54;95,57
431725;SANTA TEREZA;92,08;91,55;95,25
431730;SANTA VITORIA DO PALMAR;80,27;98,15;91,87
431740;SANTIAGO;72,88;97,86;92,66
431750;SANTO ANGELO;30,85;98,02;94,94
431755;SANTO ANTONIO DO PALMA;19,24;96,34;95,72
431760;SANTO ANTONIO DA PATRULHA;70,89;89,1;89,97
431770;SANTO ANTONIO DAS MISSOES;11,32;97,65;58,55
431775;SANTO ANTONIO DO PLANALTO;13,98;98,41;83,28
431780;SANTO AUGUSTO;8,6;96,66;89,23
431790;SANTO CRISTO;36,52;96,49;76,17
431795;SANTO EXPEDITO DO SUL;66,5;94,03;64,8
431800;SAO BORJA;62,63;95,93;89,42
431805;SAO DOMINGOS DO SUL;57,44;97,36;94,83
431810;SAO FRANCISCO DE ASSIS;25,08;89,57;71,25
431820;SAO FRANCISCO DE PAULA;59,13;91,46;88,3
431830;SAO GABRIEL;63,97;96,98;89,07
431840;SAO JERONIMO;70,63;93,59;79,67
431842;SAO JOAO DA URTIGA;43,5;90,01;64,57
431843;SAO JOAO DO POLESINE;6,55;68,65;95,09
431844;SAO JORGE;55,35;95,48;96,69
431845;SAO JOSE DAS MISSOES;15,06;95,79;37,87
431846;SAO JOSE DO HERVAL;4,8;83,92;77,44
431848;SAO JOSE DO HORTENCIO;93,86;99,18;97,78
431849;SAO JOSE DO INHACORA;70,4;99,73;95,87
431850;SAO JOSE DO NORTE;73,29;94,84;78,11
431860;SAO JOSE DO OURO;76,55;80,61;85,04
431861;SAO JOSE DO SUL;80,11;96,86;93,56
431862;SAO JOSE DOS AUSENTES;51,33;74,79;71,42
431870;SAO LEOPOLDO;93,59;99,21;99,48
431880;SAO LOURENCO DO SUL;60,42;91,32;65,74
431890;SAO LUIZ GONZAGA;58,65;98,11;90,74
431900;SAO MARCOS;92;90,19;94,42
431910;SAO MARTINHO;18,07;96,06;67,99
431912;SAO MARTINHO DA SERRA;3,47;73,73;45,24
431915;SAO MIGUEL DAS MISSOES;27,78;79,53;56,94
431920;SAO NICOLAU;23,73;97,81;67,45
431930;SAO PAULO DAS MISSOES;14,69;98,98;52,71
431935;SAO PEDRO DA SERRA;52,46;95,25;95,35
431936;SAO PEDRO DAS MISSOES;11,94;92,48;50,57
431937;SAO PEDRO DO BUTIA;31,29;99,36;88,69
431940;SAO PEDRO DO SUL;47,32;91,43;77,99
431950;SAO SEBASTIAO DO CAI;91,54;98,62;96,71
431960;SAO SEPE;77,35;93,33;83,55
431970;SAO VALENTIM;31,16;86,67;73,25
431971;SAO VALENTIM DO SUL;19,59;93,65;79,19
431973;SAO VALERIO DO SUL;13,74;98,64;44,22
431975;SAO VENDELINO;95,91;98,59;96,39
431980;SAO VICENTE DO SUL;65,4;89,37;77,01
431990;SAPIRANGA;91,7;99,03;99,41
432000;SAPUCAIA DO SUL;90,73;98,82;99,57
432010;SARANDI;75,4;95,47;90,58
432020;SEBERI;15,87;92,1;79,25
432023;SEDE NOVA;13,01;95,01;63,6
432026;SEGREDO;8,23;88,21;32,52
432030;SELBACH;31,36;91,86;87,39
432032;SENADOR SALGADO FILHO;43,02;98,94;32,24
432035;SENTINELA DO SUL;26,34;88,66;61,7
432040;SERAFINA CORREA;60,74;93,48;95,66
432045;SERIO;10,86;91,63;71,86
432050;SERTAO;24,95;88,38;59,68
432055;SERTAO SANTANA;30,42;80,42;88,07
432057;SETE DE SETEMBRO;21,79;97,72;59,83
432060;SEVERIANO DE ALMEIDA;60,65;73,71;74,11
432065;SILVEIRA MARTINS;43,17;86,35;91,14
432067;SINIMBU;28,2;83,6;65,53
432070;SOBRADINHO;74,17;96,94;86,74
432080;SOLEDADE;71,9;95,13;83,4
432085;TABAI;46,12;88,93;87,63
432090;TAPEJARA;68,74;95,81;96,97
432100;TAPERA;48,12;97,2;91,95
432110;TAPES;83,22;98,48;93,31
432120;TAQUARA;83,82;96,65;97,22
432130;TAQUARI;73,81;96,57;97,61
432132;TAQUARUCU DO SUL;30,31;94,75;86,22
432135;TAVARES;59,1;98,47;74,28
432140;TENENTE PORTELA;19,29;96,21;69,75
432143;TERRA DE AREIA;21,39;95,35;97,52
432145;TEUTONIA;82,22;99,08;99,16
432146;TIO HUGO;13,06;93,53;71,84
432147;TIRADENTES DO SUL;10,78;86,95;49,89
432149;TOROPI;0,37;92,75;77,97
432150;TORRES;64,13;98,68;99,57
432160;TRAMANDAI;60,44;99,13;99,18
432162;TRAVESSEIRO;7,76;98,19;92,24
432163;TRES ARROIOS;71,49;89,75;84,8
432166;TRES CACHOEIRAS;50,67;87,36;96,46
432170;TRES COROAS;88,9;89,5;98,26
432180;TRES DE MAIO;17,57;93,59;87,05
432183;TRES FORQUILHAS;13,06;80,81;95,45
432185;TRES PALMEIRAS;28,49;97,82;53,75
432190;TRES PASSOS;43,3;93,27;94,83
432195;TRINDADE DO SUL;26,4;96,63;73,44
432200;TRIUNFO;57,62;89,41;97,02
432210;TUCUNDUVA;7,14;96,6;93,48
432215;TUNAS;9,56;90,87;30
432218;TUPANCI DO SUL;55,33;85,05;71,4
432220;TUPANCIRETA;44,18;94,74;80,35
432225;TUPANDI;92,03;98,51;98,29
432230;TUPARENDI;14,41;96,12;73,01
432232;TURUCU;49,26;85,38;68,35
432234;UBIRETAMA;13,22;98,9;22,32
432235;UNIAO DA SERRA;76,42;87,11;35,59
432237;UNISTALDA;1,8;73,92;43,15
432240;URUGUAIANA;82,08;98,25;95,15
432250;VACARIA;88,28;98,6;96,78
432252;VALE VERDE;50,35;69,42;68,38
432253;VALE DO SOL;47,61;87,12;78,94
432254;VALE REAL;25,87;95,49;97,89
432255;VANINI;74,8;99,69;75,12
432260;VENANCIO AIRES;85,79;94,05;87,75
432270;VERA CRUZ;74,19;97,9;92,51
432280;VERANOPOLIS;93,14;95,37;96,27
432285;VESPASIANO CORREA;33,92;97,43;91,48
432290;VIADUTOS;48,8;91,76;81,68
432300;VIAMAO;76,19;98,12;98,33
432310;VICENTE DUTRA;46,56;94,52;47,44
432320;VICTOR GRAEFF;25,07;99,33;73,58
432330;VILA FLORES;62,49;91,91;71,29
432335;VILA LANGARO;49,04;94,7;84,24
432340;VILA MARIA;57,78;98,66;98,89
432345;VILA NOVA DO SUL;47,04;84,3;63,54
432350;VISTA ALEGRE;20,04;82,56;54,13
432360;VISTA ALEGRE DO PRATA;35,81;96,82;41,53
432370;VISTA GAUCHA;26,93;92,61;42,76
432375;VITORIA DAS MISSOES;25,56;99,25;22,37
432377;WESTFALIA;97;94,24;96,78
432380;XANGRI-LA;14,27;98,14;99,35
500020;AGUA CLARA;3,46;90,59;74,12
500025;ALCINOPOLIS;0,38;94,9;67,55
500060;AMAMBAI;25,42;90,79;71,62
500070;ANASTACIO;45,17;96,03;78,05
500080;ANAURILANDIA;1,67;84,7;62,16
500085;ANGELICA;2,48;93,09;76,75
500090;ANTONIO JOAO;2,43;89,52;76,38
500100;APARECIDA DO TABOADO;15,99;99,23;90,66
500110;AQUIDAUANA;29,64;93,84;79,08
500124;ARAL MOREIRA;3,03;94,35;65,25
500150;BANDEIRANTES;4,44;99,1;64,03
500190;BATAGUASSU;49,52;93,99;85,29
500200;BATAYPORA;1,41;96,57;75,24
500210;BELA VISTA;24,03;94,47;76,2
500215;BODOQUENA;66,37;90,53;72,98
500220;BONITO;81,62;95,54;82,25
500230;BRASILANDIA;53,97;95,85;73,58
500240;CAARAPO;22,35;94,55;74,6
500260;CAMAPUA;48,79;97,49;78,27
500270;CAMPO GRANDE;60,26;99,38;98,81
500280;CARACOL;2,1;88,98;64,88
500290;CASSILANDIA;25,65;98,03;91,38
500295;CHAPADAO DO SUL;46,87;96,47;87,03
500310;CORGUINHO;63,16;91,43;57,19
500315;CORONEL SAPUCAIA;35,02;93,96;74,85
500320;CORUMBA;19,84;93,36;87,44
500325;COSTA RICA;45,74;95,52;89,51
500330;COXIM;13,25;96,1;88,5
500345;DEODAPOLIS;0,87;98,12;78,14
500348;DOIS IRMAOS DO BURITI;1,66;98;55,03
500350;DOURADINA;1,77;95,13;67,07
500370;DOURADOS;51,96;98,56;92,57
500375;ELDORADO;10,26;89,06;82,17
500380;FATIMA DO SUL;12,02;99,33;88,97
500390;FIGUEIRAO;4,43;95,85;59,69
500400;GLORIA DE DOURADOS;1,6;95,24;77,61
500410;GUIA LOPES DA LAGUNA;7,97;98,82;80,28
500430;IGUATEMI;13,7;94,13;74,55
500440;INOCENCIA;10,51;90,85;63,51
500450;ITAPORA;22,78;97,73;69,79
500460;ITAQUIRAI;1,88;80,71;50,78
500470;IVINHEMA;9,36;91,02;76,44
500480;JAPORA;3,79;80,54;24,35
500490;JARAGUARI;2,81;89,12;34,76
500500;JARDIM;32,62;96,71;91,85
500510;JATEI;25,38;82,77;57,31
500515;JUTI;11,73;91,89;64,52
500520;LADARIO;11,85;94,79;87,84
500525;LAGUNA CARAPA;8,49;96,64;46,46
500540;MARACAJU;35,91;97,93;87,82
500560;MIRANDA;36,69;84,87;69,37
500568;MUNDO NOVO;1,23;92,5;89,69
500570;NAVIRAI;25,84;98,83;93,84
500580;NIOAQUE;26,35;93,3;48,21
500600;NOVA ALVORADA DO SUL;4,64;96,48;73,91
500620;NOVA ANDRADINA;12,73;93,89;85,28
500625;NOVO HORIZONTE DO SUL;5,64;67,61;54,88
500630;PARANAIBA;42,31;99,02;86,56
500635;PARANHOS;1,66;70,18;57,41
500640;PEDRO GOMES;6,77;93,53;74,76
500660;PONTA PORA;23,72;95,37;78,08
500690;PORTO MURTINHO;84,74;88,12;66,31
500710;RIBAS DO RIO PARDO;28,43;89,07;69,05
500720;RIO BRILHANTE;22,08;96,95;82,06
500730;RIO NEGRO;4,12;94,84;70,13
500740;RIO VERDE DE MATO GROSSO;4,3;95,23;84,18
500750;ROCHEDO;22,53;95,55;54,3
500755;SANTA RITA DO PARDO;7,76;92,25;48,59
500769;SAO GABRIEL DO OESTE;46,74;98,96;86,77
500770;SETE QUEDAS;1,73;96,44;75,32
500780;SELVIRIA;8,59;90,55;75,26
500790;SIDROLANDIA;18,81;89,84;63,97
500793;SONORA;3,51;94,9;90,94
500795;TACURU;8,02;81,99;42,47
500797;TAQUARUSSU;1,2;95,83;72,91
500800;TERENOS;10,55;95,38;45,8
500830;TRES LAGOAS;52,74;99,16;95
500840;VICENTINA;1,84;97,82;72,47
510010;ACORIZAL;8,27;81,91;54,34
510020;AGUA BOA;14,11;96,82;81,5
510025;ALTA FLORESTA;18,05;98,64;84,3
510030;ALTO ARAGUAIA;7,62;97,55;86,05
510035;ALTO BOA VISTA;25,97;72,6;64,34
510040;ALTO GARCAS;3,62;94,04;89,18
510050;ALTO PARAGUAI;22,63;87,83;55,73
510060;ALTO TAQUARI;1,84;99;91,02
510080;APIACAS;5,44;91,6;69,6
510100;ARAGUAIANA;3,03;94,3;66,61
510120;ARAGUAINHA;9,56;96,12;82,69
510125;ARAPUTANGA;11,09;93,6;82,78
510130;ARENAPOLIS;17,72;95,27;85,67
510140;ARIPUANA;3,91;90,95;62,75
510160;BARAO DE MELGACO;22,86;71,55;35,47
510170;BARRA DO BUGRES;27,36;94,44;81,69
510180;BARRA DO GARCAS;55,38;97,46;91,08
510185;BOM JESUS DO ARAGUAIA;2,21;87,11;61,72
510190;BRASNORTE;8,43;88,98;68,45
510250;CACERES;60,59;95,56;80,12
510260;CAMPINAPOLIS;12,48;82,92;52,17
510263;CAMPO NOVO DO PARECIS;22,57;98,94;93,39
510267;CAMPO VERDE;10,59;92,63;82,8
510268;CAMPOS DE JULIO;3,59;96,68;84,71
510269;CANABRAVA DO NORTE;0,92;92,25;60,13
510270;CANARANA;4,58;95;80,87
510279;CARLINDA;4,92;97,64;46,16
510285;CASTANHEIRA;7,64;96,7;47,59
510300;CHAPADA DOS GUIMARAES;33,52;83,89;61,9
510305;CLAUDIA;18,22;96,7;77,83
510310;COCALINHO;1,88;94,54;63,04
510320;COLIDER;18,02;98,43;79,11
510325;COLNIZA;3,1;92,95;49,46
510330;COMODORO;19,96;91,33;69,27
510335;CONFRESA;23,03;96,2;64,03
510336;CONQUISTA D'OESTE;6,79;93,5;64,73
510337;COTRIGUACU;4,65;72,14;37,45
510340;CUIABA;80,87;97,24;96,74
510343;CURVELANDIA;1,05;98,34;63,12
510345;DENISE;6,27;99,04;86,61
510350;DIAMANTINO;23,08;95,4;80,16
510360;DOM AQUINO;6,07;92,73;78,06
510370;FELIZ NATAL;6,15;96,19;76,63
510380;FIGUEIROPOLIS D'OESTE;1,75;95,27;56,55
510385;GAUCHA DO NORTE;10,81;93,94;53,99
510390;GENERAL CARNEIRO;18,28;88,04;58,3
510395;GLORIA D'OESTE;6,3;95,74;65,57
510410;GUARANTA DO NORTE;2,52;96,5;75,8
510420;GUIRATINGA;64,7;88,37;82,81
510450;INDIAVAI;4,12;99,07;79,65
510452;IPIRANGA DO NORTE;2,12;97,82;72,29
510454;ITANHANGA;2,23;95,61;74,78
510455;ITAUBA;9,21;97,05;81,35
510460;ITIQUIRA;3,15;92,79;74,18
510480;JACIARA;35,3;96,81;91,35
510490;JANGADA;7,89;59,35;42,36
510500;JAURU;11,42;91,59;64,95
510510;JUARA;16;96,68;79,17
510515;JUINA;7,88;97,09;80,51
510517;JURUENA;30,59;94,6;58,67
510520;JUSCIMEIRA;7,38;91,36;74,11
510523;LAMBARI D'OESTE;6,27;94,9;62,82
510525;LUCAS DO RIO VERDE;47,38;99,61;93,78
510530;LUCIARA;0,76;98,32;85,82
510550;VILA BELA DA SANTISSIMA TRINDADE;13,09;84,07;38,11
510558;MARCELANDIA;2,17;98,32;76,57
510560;MATUPA;9,23;97,3;69,94
510562;MIRASSOL D'OESTE;30,9;97,11;83,07
510590;NOBRES;20,1;88,21;79,66
510600;NORTELANDIA;14,32;94,07;80,49
510610;NOSSA SENHORA DO LIVRAMENTO;29,32;69,51;36,04
510615;NOVA BANDEIRANTES;24,06;97,13;50,51
510617;NOVA NAZARE;8,55;95,65;48,95
510618;NOVA LACERDA;41,1;89,02;55,52
510619;NOVA SANTA HELENA;10,7;96,76;63,12
510620;NOVA BRASILANDIA;20,83;83,04;69,45
510621;NOVA CANAA DO NORTE;15,32;96,07;57,28
510622;NOVA MUTUM;31,71;98,64;84,98
510623;NOVA OLIMPIA;6,35;95,57;90,01
510624;NOVA UBIRATA;5,13;94,87;50,15
510625;NOVA XAVANTINA;24,1;94,6;77,99
510626;NOVO MUNDO;0,84;95,58;42,6
510627;NOVO HORIZONTE DO NORTE;7,46;91,95;52,05
510628;NOVO SAO JOAQUIM;25,4;90,84;66,89
510629;PARANAITA;0,77;96,89;55,22
510630;PARANATINGA;18,34;94,69;76,83
510631;NOVO SANTO ANTONIO;12,21;85,12;61,54
510637;PEDRA PRETA;11,91;93,87;75,52
510642;PEIXOTO DE AZEVEDO;6,79;93,73;65,64
510645;PLANALTO DA SERRA;6,37;94,09;72,77
510650;POCONE;3,91;91,99;68,89
510665;PONTAL DO ARAGUAIA;16,97;96,16;81,09
510670;PONTE BRANCA;1,08;95,22;85,83
510675;PONTES E LACERDA;35,68;97,5;83,19
510677;PORTO ALEGRE DO NORTE;4,92;93,12;69,68
510680;PORTO DOS GAUCHOS;7,05;96,99;75,55
510682;PORTO ESPERIDIAO;4,61;90,35;52,11
510685;PORTO ESTRELA;34,22;90,35;51,48
510700;POXOREO;40,35;93,67;69,46
510704;PRIMAVERA DO LESTE;47,57;98,72;95,24
510706;QUERENCIA;6,13;94,12;68,39
510710;SAO JOSE DOS QUATRO MARCOS;19,67;98,09;76,13
510715;RESERVA DO CABACAL;14,75;88,75;68,2
510718;RIBEIRAO CASCALHEIRA;36,46;89,56;68,46
510719;RIBEIRAOZINHO;32,3;94,21;83,31
510720;RIO BRANCO;1,37;94,55;84,53
510724;SANTA CARMEM;9,9;95,73;80,46
510726;SANTO AFONSO;10,69;82,48;56,73
510729;SAO JOSE DO POVO;6,84;88,9;43,67
510730;SAO JOSE DO RIO CLARO;3,53;92,69;79,9
510735;SAO JOSE DO XINGU;4,16;97,16;69,57
510740;SAO PEDRO DA CIPA;4,09;97,07;87,01
510757;RONDOLANDIA;3,4;68,97;28,15
510760;RONDONOPOLIS;48,42;97,75;96,23
510770;ROSARIO OESTE;15,72;79,03;53,75
510774;SANTA CRUZ DO XINGU;30,74;96,53;61,66
510775;SALTO DO CEU;4,76;82,68;55,62
510776;SANTA RITA DO TRIVELATO;2,93;94,84;67,23
510777;SANTA TEREZINHA;45,16;92,59;48,8
510779;SANTO ANTONIO DO LESTE;3,14;92,47;68,89
510780;SANTO ANTONIO DO LEVERGER;10,23;81,77;35,87
510785;SAO FELIX DO ARAGUAIA;17,62;92,2;51,16
510787;SAPEZAL;40,96;98,92;86,01
510788;SERRA NOVA DOURADA;8,66;94,3;53,53
510790;SINOP;11,14;98,09;94,66
510792;SORRISO;12,35;99,23;92,37
510794;TABAPORA;9,43;95,46;66,98
510795;TANGARA DA SERRA;39,8;97,54;91,9
510800;TAPURAH;20,1;98,66;79,59
510805;TERRA NOVA DO NORTE;12,32;96,67;49,33
510810;TESOURO;8,91;91,1;62,24
510820;TORIXOREU;22,06;96,41;75,17
510830;UNIAO DO SUL;1,14;95,18;77,04
510835;VALE DE SAO DOMINGOS;0,31;95,21;42,14
510840;VARZEA GRANDE;48,34;97,66;93,49
510850;VERA;2,83;97,06;70,9
510860;VILA RICA;39,03;96,54;70,25
510880;NOVA GUARITA;1;99,07;49,37
510885;NOVA MARILANDIA;0,76;92,41;60,09
510890;NOVA MARINGA;20,46;89,1;77,51
510895;NOVA MONTE VERDE;4,21;93,27;61,33
520005;ABADIA DE GOIAS;35,41;93,06;89,36
520010;ABADIANIA;78,95;94,5;75,27
520013;ACREUNA;17,58;97,34;91,04
520015;ADELANDIA;22,99;99,41;88,15
520017;AGUA FRIA DE GOIAS;1,19;79,92;52,19
520020;AGUA LIMPA;6,95;97,54;72,62
520025;AGUAS LINDAS DE GOIAS;18,86;96,79;93,78
520030;ALEXANIA;18,15;97,64;84,86
520050;ALOANDIA;22,38;97,88;86,5
520055;ALTO HORIZONTE;2;99,31;85,41
520060;ALTO PARAISO DE GOIAS;46,97;87,97;81,04
520080;ALVORADA DO NORTE;22,83;89,91;82,4
520082;AMARALINA;34,28;82,13;38,59
520085;AMERICANO DO BRASIL;1,56;92,04;87,25
520090;AMORINOPOLIS;9,57;95,88;67,96
520110;ANAPOLIS;59,44;99;98,21
520120;ANHANGUERA;10,57;99,43;91,43
520130;ANICUNS;59,18;97,47;84,33
520140;APARECIDA DE GOIANIA;36,7;98,43;99,44
520145;APARECIDA DO RIO DOCE;67,48;95,48;88,14
520150;APORE;27,74;94,06;66,09
520160;ARACU;6,77;99,92;90,37
520170;ARAGARCAS;3,98;99,12;95,55
520180;ARAGOIANIA;2,12;98,32;87,82
520215;ARAGUAPAZ;52,46;94,78;71,18
520235;ARENOPOLIS;30;90,83;71,5
520250;ARUANA;29,99;98,79;81,08
520260;AURILANDIA;2,43;99,05;81,64
520280;AVELINOPOLIS;30,36;98,13;80,07
520310;BALIZA;17,57;58,24;29,32
520320;BARRO ALTO;6,84;92,05;82,62
520330;BELA VISTA DE GOIAS;38,57;94,83;86,48
520340;BOM JARDIM DE GOIAS;1,7;90,31;74,89
520350;BOM JESUS DE GOIAS;32,51;96,59;93,11
520355;BONFINOPOLIS;7,62;98,52;92,76
520357;BONOPOLIS;40,12;96,77;63,41
520360;BRAZABRANTES;3,88;99,63;84,2
520380;BRITANIA;27,28;95,51;84,36
520390;BURITI ALEGRE;29,21;98,57;95,02
520393;BURITI DE GOIAS;2,03;95,63;82,64
520396;BURITINOPOLIS;13,83;71,94;59,46
520400;CABECEIRAS;21,49;93,63;78,25
520410;CACHOEIRA ALTA;74,62;95,74;77,27
520420;CACHOEIRA DE GOIAS;15,18;95,14;83,19
520425;CACHOEIRA DOURADA;43,53;95,58;88,26
520430;CACU;60,33;97,4;80,23
520440;CAIAPONIA;50,68;92,35;76,46
520450;CALDAS NOVAS;63,34;97,15;95,86
520455;CALDAZINHA;46,14;91,19;72,48
520460;CAMPESTRE DE GOIAS;1,78;99,16;70,22
520465;CAMPINACU;7,7;79,8;59,19
520470;CAMPINORTE;31,53;98,66;84,57
520480;CAMPO ALEGRE DE GOIAS;23,88;93,35;76,12
520485;CAMPO LIMPO DE GOIAS;19,53;97,75;84,5
520490;CAMPOS BELOS;52,27;88,31;90,85
520495;CAMPOS VERDES;8,47;95,68;77,18
520500;CARMO DO RIO VERDE;25,14;94,24;81,15
520505;CASTELANDIA;31,92;99,66;91,6
520510;CATALAO;54,33;99,07;94,66
520520;CATURAI;37,41;97,62;80,44
520530;CAVALCANTE;15,48;63,91;50,96
520540;CERES;37,94;98,6;93,4
520545;CEZARINA;5,24;99,33;79,37
520547;CHAPADAO DO CEU;70,8;98,9;87,17
520549;CIDADE OCIDENTAL;55,76;97,84;93,42
520551;COCALZINHO DE GOIAS;18,87;94,39;75,87
520552;COLINAS DO SUL;6,26;80,76;68,97
520570;CORREGO DO OURO;15,55;86,24;62,29
520580;CORUMBA DE GOIAS;26,19;89,81;60,16
520590;CORUMBAIBA;34,66;96,53;84,2
520620;CRISTALINA;41,78;96,2;82,63
520630;CRISTIANOPOLIS;3,84;96,45;87,04
